DEPTID|UFID|JOBCODE|SAL_ADMIN_PLAN|START_DATE|END_DATE|JOBCODE_DESCRIPTION|HR_POSITION
52010000|69395531|1573|OF12|2010-11-15|NULL|ACADEMIC LUMP SUM PAYMENT|1
11080000|48946850|1274|TA12|1990-03-12|NULL|INFO/PUBLICATIONS SVCS, DIR 4|1
29680100|06570990|396|FELL|2012-01-01|NULL|PREDOC FELLOWSHIP|1
34010307|00392040|944|US2E|1985-06-28|NULL|LABORATORY MGR|1
29050900|19696897|908|TU2N|2006-04-03|NULL|PROGRAM AST|1
12020500|24103373|396|FELL|2014-06-25|NULL|PREDOC FELLOWSHIP|1
60450000|53456367|1479|OPSN|2012-08-01|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
52010000|11977240|1573|OF12|2008-09-19|NULL|ACADEMIC LUMP SUM PAYMENT|1
05190000|03119066|1479|OPSN|2009-04-29|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
63640400|75196506|1043|TU2N|2009-06-16|NULL|PLUMBER|1
60440000|11051778|1479|OPSN|2012-01-12|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
52010000|58454944|1573|OF12|2005-12-02|NULL|ACADEMIC LUMP SUM PAYMENT|1
67010000|95014311|1479|OPSN|2013-02-15|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
63300400|35317663|1479|OPSN|2014-08-13|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60220000|23957800|1377|TA12|2011-08-15|NULL|STATISTICAL RESEARCH, CRD 2|1
35010101|21269260|908|TU2N|1989-08-11|NULL|PROGRAM AST|1
32080500|89135146|1573|OF12|2012-09-28|NULL|ACADEMIC LUMP SUM PAYMENT|1
16480000|78789261|396|FELL|2012-08-16|NULL|PREDOC FELLOWSHIP|1
60451000|33963699|816|TU2N|2010-06-11|NULL|EXTENSION PROGRAM AST|1
11800000|28380661|1479|OPSN|2013-03-11|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60790000|18117895|939|TU2E|2008-02-19|NULL|BIOLOGICAL SCIENTIST|1
28090000|10215973|743|CTSY|2000-01-01|NULL|CO AST PROF|1
60460000|47226481|743|CTSY|1999-04-01|NULL|CO AST PROF|1
07700900|12453169|1066|TU2N|2003-02-03|NULL|CUSTODIAL SPV|1
19070000|15313141|729|CTSY|2014-07-01|NULL|CO SCHOLAR|1
16660000|74131375|1573|OF12|2013-07-29|NULL|ACADEMIC LUMP SUM PAYMENT|1
60733000|48491331|1479|OPSN|2013-03-05|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
33120000|39001578|743|CTSY|2008-09-01|NULL|CO AST PROF|1
29040100|11249479|1573|HOUS|2014-01-24|NULL|ACADEMIC LUMP SUM PAYMENT|1
60460000|75683920|1479|OPSN|1999-07-23|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
57130302|82740441|1479|OPSN|2009-10-22|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
05320000|11117586|1053|TU2N|2014-04-14|NULL|MAINTENANCE SPECIALIST|1
33010000|52076240|1431|TA12|2011-10-07|NULL|STUDENT AFFAIRS, CRD 3|1
31010402|18931999|396|FELL|2014-08-16|NULL|PREDOC FELLOWSHIP|1
19050000|29176621|908|TU2N|2004-03-22|NULL|PROGRAM AST|1
20010000|58716840|1573|OF12|2005-08-22|NULL|ACADEMIC LUMP SUM PAYMENT|1
32060000|50213550|820|TU2N|1999-10-18|NULL|OFFICE MGR|1
19140000|24351958|729|CTSY|2014-03-24|NULL|CO SCHOLAR|1
16880000|23298184|396|FELL|2014-05-16|NULL|PREDOC FELLOWSHIP|1
17060100|26542340|1573|OF12|2004-06-18|NULL|ACADEMIC LUMP SUM PAYMENT|1
60770000|13117141|1494|CTSY|2011-04-01|NULL|CO RES PROF|1
29091800|97612680|1700|TU2N|1982-05-21|NULL|CLINICAL SERVICE REP 2|1
60355006|19945664|334|FA12|2003-08-31|NULL|CTY EXT DIR & EXT AGENT III|1
06030000|64934586|1484|FWSP|2010-01-26|NULL|STU AST - FEDERAL COMM SERVICE|1
18180500|37131458|1573|OF12|2014-08-07|NULL|ACADEMIC LUMP SUM PAYMENT|1
16380000|11293100|396|FELL|2013-09-27|NULL|PREDOC FELLOWSHIP|1
60451000|41167998|816|TU2N|2014-06-13|NULL|EXTENSION PROGRAM AST|1
52020000|78628361|1479|OPSN|2010-08-09|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
32060000|39621663|1479|OPSN|2014-02-18|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29070500|81831968|396|FELL|2009-05-14|NULL|PREDOC FELLOWSHIP|1
18070000|88940550|908|US2N|1989-04-17|NULL|PROGRAM AST|1
62010300|18901870|829|US2N|1980-04-14|NULL|HUMAN RESOURCE REP|1
35010700|20635750|1573|OF12|2013-04-26|NULL|ACADEMIC LUMP SUM PAYMENT|1
28321000|53943053|1479|OPSN|2014-02-10|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
28334300|71901659|938|TU2N|2007-02-06|NULL|LABORATORY TECH, SR|1
16200000|89492112|396|FELL|2012-08-16|NULL|PREDOC FELLOWSHIP|1
28040000|57143974|1479|OPSN|2012-08-08|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
15030800|05063900|1573|OF12|2013-11-22|NULL|ACADEMIC LUMP SUM PAYMENT|1
24020200|03707270|1440|TA12|2012-02-10|NULL|CAREER DEVEL SVCS, CRD 2|1
48000000|04445635|1726|TA12|2013-01-04|NULL|EXECUTIVE DIRECTOR|1
28040000|20307551|729|CTSY|2004-11-04|NULL|CO SCHOLAR|1
60470000|01714971|1479|OPSN|2007-02-05|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60733000|14525917|1479|OPSN|2012-08-27|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29091200|60064338|1573|GA12|2013-08-30|NULL|ACADEMIC LUMP SUM PAYMENT|1
29290100|21483491|1479|OPSN|2013-09-14|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29240101|90658308|743|CTSY|2011-12-01|NULL|CO AST PROF|1
29150000|12333971|939|TU2E|2011-09-29|NULL|BIOLOGICAL SCIENTIST|1
52010000|97490491|1573|OF12|2013-05-06|NULL|ACADEMIC LUMP SUM PAYMENT|1
34170100|36675200|908|TU2N|2012-02-13|NULL|PROGRAM AST|1
12020100|17199485|396|FELL|2014-08-16|NULL|PREDOC FELLOWSHIP|1
29210000|55782660|805|TU2N|2007-05-29|NULL|SECRETARY, SR|1
28334000|93141290|937|TU2N|2014-02-07|NULL|LABORATORY TECH|1
29040100|22546230|1573|HOUS|2012-10-31|NULL|ACADEMIC LUMP SUM PAYMENT|1
33160000|15595640|743|CTSY|2010-09-03|NULL|CO AST PROF|1
63520300|66013390|1033|US2N|1987-04-17|NULL|GROUNDSKEEPER|1
62010300|77565146|829|TU2N|2013-08-23|NULL|HUMAN RESOURCE REP|1
60210000|36504301|743|CTSY|2000-01-01|NULL|CO AST PROF|1
02030000|21790120|1573|OF12|1973-08-01|NULL|ACADEMIC LUMP SUM PAYMENT|1
29070100|11943541|789|FACM|2012-12-21|NULL|CLIN PROF|1
64404000|04986115|908|TU2N|2006-08-11|NULL|PROGRAM AST|1
52010000|91466030|1573|OF12|2009-04-03|NULL|ACADEMIC LUMP SUM PAYMENT|1
32080200|89783639|1573|OF12|2012-06-06|NULL|ACADEMIC LUMP SUM PAYMENT|1
04020000|69036344|1479|OPSN|2014-01-02|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
04030000|83375134|908|TU2N|2009-03-06|NULL|PROGRAM AST|1
14800000|02765200|1834|TA12|1993-09-24|NULL|IT ANALYST 2|1
14201000|78249180|1828|TA12|2000-04-04|NULL|END USER COMPUTING SPEC 3|1
28334300|44299923|937|TU2N|2014-02-03|NULL|LABORATORY TECH|1
60260000|56965933|1479|OPSN|2012-10-22|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
33070000|49451115|396|FELL|2013-09-13|NULL|PREDOC FELLOWSHIP|1
28040000|99771400|743|CTSY|2011-03-28|NULL|CO AST PROF|1
32050000|76733943|141|CTSY|2010-02-10|NULL|AFFL LECTURER|1
29240101|24970570|1479|OPSN|2005-08-16|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60760000|76571875|937|TU2N|2011-02-21|NULL|LABORATORY TECH|1
16040100|58425891|1479|OPSN|2013-03-29|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
26030100|41983930|805|US2N|1985-09-16|NULL|SECRETARY, SR|1
60096000|48321610|1101|US2N|1984-11-21|NULL|AGRICULTURAL AST, SR|1
60820000|98105309|1479|OPSN|2007-08-16|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29060000|16909573|321|FA12|2003-07-18|NULL|PRG DIR & ASO PROF|1
23010000|11183891|908|TU2N|2013-01-29|NULL|PROGRAM AST|1
16480000|95981318|396|FELL|2010-08-16|NULL|PREDOC FELLOWSHIP|1
26080000|53135741|1479|OPSN|2014-01-29|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
13050000|61634940|1479|OPSN|2012-10-22|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29051900|19884981|54|OF12|2013-01-08|NULL|ADJ PROF|1
30090000|34298130|1479|OPSN|2012-10-22|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29170000|12584494|1573|HOUS|2013-06-30|NULL|ACADEMIC LUMP SUM PAYMENT|1
17200300|67941410|1413|TA12|2008-06-23|NULL|ACADEMIC SUPP SVCS, CRD 3|1
24070100|36561710|1479|OPSN|2012-04-23|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
19010100|51641019|396|FELL|2014-02-14|NULL|PREDOC FELLOWSHIP|1
24010000|85591000|54|OF09|2012-01-01|NULL|ADJ PROF|1
11060200|71677186|1438|TA12|2010-05-10|NULL|RESEARCH PROGS/SVCS, CRD 4|1
11010000|45043490|1573|OF12|2010-10-23|NULL|ACADEMIC LUMP SUM PAYMENT|1
29200000|01905051|908|TU2N|2010-08-27|NULL|PROGRAM AST|1
52010000|12012550|1573|OF12|2007-09-11|NULL|ACADEMIC LUMP SUM PAYMENT|1
26080100|49252981|1479|OPSN|2006-12-15|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29090100|91671900|1635|TU2N|2002-09-05|NULL|CODING REIMBURSE ANALYST 1|1
15060000|06147260|1479|OPSN|1996-10-18|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
63520300|77411081|1043|TU2N|2005-06-06|NULL|PLUMBER|1
16280000|51511773|396|FELL|2014-08-16|NULL|PREDOC FELLOWSHIP|1
64701000|35193620|1168|TA12|1989-04-07|NULL|CONTROLLER, AST 4|1
16400100|43231958|396|FELL|2012-08-16|NULL|PREDOC FELLOWSHIP|1
16309001|27451266|67|OF12|2014-03-05|NULL|ADJ LECTURER|1
28090000|19814168|1479|OPSN|2012-07-03|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
18180000|40225488|1573|GA12|2013-02-22|NULL|ACADEMIC LUMP SUM PAYMENT|1
14200350|41791978|1479|OPSN|2011-01-14|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
26080000|90813151|1479|OPSN|2014-05-13|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60451000|91133982|816|TU2N|2014-06-13|NULL|EXTENSION PROGRAM AST|1
60770000|10511549|1479|OPSN|2013-08-30|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
07290100|69288132|1066|TU2N|2004-11-01|NULL|CUSTODIAL SPV|1
06030000|56658109|1484|FWSP|2009-02-09|NULL|STU AST - FEDERAL COMM SERVICE|1
60460000|19899874|1479|OPSN|2014-07-02|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60451000|86948043|816|TU2N|2011-10-14|NULL|EXTENSION PROGRAM AST|1
32060300|51018374|141|CTSY|2011-07-26|NULL|AFFL LECTURER|1
17060100|45100150|1573|OF12|2005-05-16|NULL|ACADEMIC LUMP SUM PAYMENT|1
04020000|13874929|1261|TA12|2005-08-01|NULL|STUDENT AFFAIRS, , CRD 1|1
56021200|11514955|1479|OPSN|2014-04-04|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
20010000|76084130|1573|OF12|2014-06-24|NULL|ACADEMIC LUMP SUM PAYMENT|1
15040100|83927890|1573|OF12|2008-04-18|NULL|ACADEMIC LUMP SUM PAYMENT|1
28313500|87346148|1568|TU2N|2004-01-28|NULL|VETERINARY TECH 2|1
16120100|54048531|396|FELL|2012-08-16|NULL|PREDOC FELLOWSHIP|1
16900000|51487381|743|CTSY|1985-02-20|NULL|CO AST PROF|1
63700100|73142099|929|TU2E|2005-05-09|NULL|ENGINEERING TECH, SR|1
16980300|30145389|1479|OPSN|2014-01-18|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
18180000|76459420|1573|OF12|2007-05-18|NULL|ACADEMIC LUMP SUM PAYMENT|1
60354029|80106310|1790|CTSY|2000-01-01|NULL|PROGRAM COUNTY EXT AGENT III|1
29150000|11156127|396|FELL|2013-07-01|NULL|PREDOC FELLOWSHIP|1
52010000|19948958|1573|OF12|2013-12-06|NULL|ACADEMIC LUMP SUM PAYMENT|1
15010000|62154151|908|TU2N|2012-07-02|NULL|PROGRAM AST|1
28040000|38422820|122|CTSY|2004-06-18|NULL|AFFL SCTST|1
10020000|59624940|1443|TA12|1996-11-18|NULL|INFO/PUB SVCS, DIR 5|1
13500000|53397963|1479|OPSN|2012-09-05|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
28321000|53994490|1479|OPSN|2013-03-28|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29180200|45551584|743|CTSY|2011-04-08|NULL|CO AST PROF|1
55070200|99101800|1593|TU2N|2010-11-12|NULL|LIBRARY ASSISTANT 3|1
60850000|80840390|718|CTSY|2001-10-31|NULL|CO POSTDOC ASO|1
28100000|88891149|1479|OPSN|2014-05-12|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
32080200|95171421|1573|OF12|2011-12-10|NULL|ACADEMIC LUMP SUM PAYMENT|1
60351017|83252150|434|FA12|1996-06-14|NULL|EXT AGENT III|1
07950100|14637016|1479|OPSN|2012-06-04|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29050101|83149124|797|TU2N|2009-04-27|NULL|CLERK|1
19220300|18962576|1479|OPSN|2010-09-03|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
12020900|68646950|396|FELL|2011-07-01|NULL|PREDOC FELLOWSHIP|1
18050000|81615919|67|OF09|2011-08-16|NULL|ADJ LECTURER|1
60190000|39415840|743|CTSY|1980-01-01|NULL|CO AST PROF|1
29290100|15116159|1479|OPSN|2014-08-18|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29290100|12216626|1479|OPSN|2013-05-01|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
13500000|43696365|1240|TA12|2003-08-19|NULL|PUBLIC FUNCTIONS, CRD 1|1
01020000|93399101|1535|TU2N|2014-05-19|NULL|STAFF AUDITOR|1
29290100|98355410|1479|OPSN|2013-09-14|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29070500|33636684|396|FELL|2014-06-09|NULL|PREDOC FELLOWSHIP|1
18180300|53347300|1479|OPSN|2006-07-11|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
18180400|68830430|435|FA10|1999-06-14|NULL|ASO PROF/PKY|1
60092000|76619985|1479|OPSN|2014-07-10|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
11600106|47408932|1479|OPSN|2014-08-15|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
18070000|11168230|67|OF09|2009-07-13|NULL|ADJ LECTURER|1
16120100|61851950|743|CTSY|2009-01-20|NULL|CO AST PROF|1
60180000|06935657|1479|OPSN|2014-06-03|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
19070000|35619151|1479|OPSN|2009-02-09|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29110000|46595571|1479|OPSN|2014-06-02|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60732000|03451543|1479|OPSN|2006-09-05|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
30140000|10468310|294|HOUS|2010-07-01|NULL|CHIEF RESIDENT|1
29040100|81181758|1573|HOUS|2014-05-16|NULL|ACADEMIC LUMP SUM PAYMENT|1
18070000|00612413|67|OF09|2013-08-16|NULL|ADJ LECTURER|1
32040000|17146171|1479|OPSN|2014-07-14|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
33120000|17581879|743|CTSY|2008-04-16|NULL|CO AST PROF|1
16360100|71934075|396|FELL|2013-08-16|NULL|PREDOC FELLOWSHIP|1
52010200|98829950|1476|TA12|2014-03-28|NULL|IT EXPERT|1
28011303|69346639|1479|OPSN|2014-08-21|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
57800000|94168112|1479|OPSN|2010-05-20|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
16900000|65219930|1494|CTSY|1995-01-01|NULL|CO RES PROF|1
16480000|27556590|54|OF09|2013-10-18|NULL|ADJ PROF|1
16200100|85891769|396|FELL|2013-08-16|NULL|PREDOC FELLOWSHIP|1
60910000|32549493|1479|OPSN|2010-02-10|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
16600000|44782650|141|CTSY|2009-07-15|NULL|AFFL LECTURER|1
30170000|09468731|768|FACM|2012-09-04|NULL|ASO PRG DIR & CLIN AST PROF|1
17210400|58805670|1476|TA12|2003-06-09|NULL|IT EXPERT|1
27011200|29862800|908|TU2N|1992-05-27|NULL|PROGRAM AST|1
60770000|71071868|538|GA12|2013-04-26|NULL|GRADUATE RES AST|1
17070100|66881500|1573|OF12|2011-04-15|NULL|ACADEMIC LUMP SUM PAYMENT|1
60410000|82495939|1479|OPSN|2008-07-28|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
30160000|45034921|54|OF12|2010-07-01|NULL|ADJ PROF|1
60230000|36343081|1479|OPSN|2004-05-01|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
68040000|23470000|1479|OPSN|2006-09-01|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
52010000|84114071|1573|OF12|2012-01-20|NULL|ACADEMIC LUMP SUM PAYMENT|1
62010800|54782460|829|TU2N|2001-01-02|NULL|HUMAN RESOURCE REP|1
60451000|92212369|1479|OPSN|2013-01-25|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
16120100|13018464|396|FELL|2013-08-16|NULL|PREDOC FELLOWSHIP|1
47010000|96611590|1479|OPSN|2012-10-08|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
18010000|51148961|396|FELL|2014-08-16|NULL|PREDOC FELLOWSHIP|1
52010000|21050488|1573|OF12|2005-05-20|NULL|ACADEMIC LUMP SUM PAYMENT|1
19220300|55858860|1479|OPSN|2002-06-07|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29110000|38929134|1479|OPSN|2013-05-09|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60900000|60880681|1479|OPSN|2014-03-14|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29190000|19800150|1438|TA12|2014-07-01|NULL|RESEARCH PROGS/SVCS, CRD 4|1
32080200|85067600|1573|OF12|2010-03-31|NULL|ACADEMIC LUMP SUM PAYMENT|1
60910000|32441511|1479|OPSN|2013-09-03|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60070000|41789180|929|TU2E|1981-05-21|NULL|ENGINEERING TECH, SR|1
28040000|69048133|743|CTSY|2004-09-10|NULL|CO AST PROF|1
02050000|76264240|1438|TA12|2000-10-27|NULL|RESEARCH PROGS/SVCS, CRD 4|1
60850000|60603481|1479|OPSN|2010-07-30|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
18050000|63215699|1573|OF12|2004-08-16|NULL|ACADEMIC LUMP SUM PAYMENT|1
34060700|37991741|1479|OPSN|2013-05-10|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
50010000|87649855|908|TU2N|2013-10-28|NULL|PROGRAM AST|1
57800000|58557603|1479|OPSN|2010-10-07|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
07090000|76695459|1489|STBW|2013-01-04|NULL|HS - ASST RESIDENCE ASSISTANT|1
28040000|21771417|1479|OPSN|2006-07-19|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
18010000|99774546|396|FELL|2013-08-16|NULL|PREDOC FELLOWSHIP|1
52030000|47003980|908|TU2N|1982-08-30|NULL|PROGRAM AST|1
30090000|45696873|1334|TA12|2008-12-01|NULL|CLINICAL PROGRAMS, CRD 2|1
55020100|18345490|1593|TU2N|1999-03-05|NULL|LIBRARY ASSISTANT 3|1
60230000|20913145|1479|OPSN|2012-08-22|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29290100|76526058|768|FACM|2009-11-01|NULL|ASO PRG DIR & CLIN AST PROF|1
19050000|06970515|1479|OPSN|2013-05-16|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60090000|11549830|908|TU2N|1992-12-14|NULL|PROGRAM AST|1
29190000|39121038|54|OF12|2007-05-01|NULL|ADJ PROF|1
29010900|35264161|908|TU2N|2014-04-14|NULL|PROGRAM AST|1
29180200|96816946|743|CTSY|2012-12-10|NULL|CO AST PROF|1
29090900|20284610|291|FACM|2004-06-18|NULL|CHIEF & PROF|1
32080500|74255184|1573|OF12|2011-08-26|NULL|ACADEMIC LUMP SUM PAYMENT|1
16880000|21687900|396|FELL|2012-05-15|NULL|PREDOC FELLOWSHIP|1
60820000|99805696|1479|OPSN|2008-10-24|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29091200|96646953|1573|GA12|2014-08-18|NULL|ACADEMIC LUMP SUM PAYMENT|1
18180000|90339659|1573|OF12|2013-07-23|NULL|ACADEMIC LUMP SUM PAYMENT|1
29110000|69680370|1479|OPSN|2014-05-12|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29290100|08393328|1479|OPSN|2014-04-18|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60732000|67698765|1479|OPSN|2011-03-04|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60760000|86999624|538|GA12|2014-08-16|NULL|GRADUATE RES AST|1
32050000|26075281|1479|OPSN|2008-09-19|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60900000|09134191|1479|OPSN|2013-12-20|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29091100|07218980|1335|TA12|2014-08-25|NULL|CLINICAL PROGRAMS, CRD 3|1
34110103|79104978|178|CTSY|2014-07-01|NULL|CO CLIN POSTDOC ASO|1
28090000|55137526|1479|OPSN|2010-12-03|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
07700100|98496500|1476|TA12|1996-05-20|NULL|IT EXPERT|1
30120000|94320956|743|CTSY|2014-07-18|NULL|CO AST PROF|1
52010000|89269842|1573|OF12|2011-05-27|NULL|ACADEMIC LUMP SUM PAYMENT|1
52010000|04131136|1573|OF12|2012-10-31|NULL|ACADEMIC LUMP SUM PAYMENT|1
17030100|85223850|908|US2N|1998-08-03|NULL|PROGRAM AST|1
17080100|63411800|1573|OF12|2007-03-09|NULL|ACADEMIC LUMP SUM PAYMENT|1
29070603|63884560|1479|OPSN|2005-09-09|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29050600|59929167|789|FACM|2009-07-01|NULL|CLIN PROF|1
13030100|96498206|54|OF09|2012-08-16|NULL|ADJ PROF|1
16980300|11193755|1479|OPSN|2014-05-03|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
71010000|64731324|805|TU2N|2010-05-24|NULL|SECRETARY, SR|1
17210300|94807901|1479|OPSN|2013-09-06|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29060000|81143342|54|OF12|2006-07-01|NULL|ADJ PROF|1
52010000|34073390|1573|OF12|2004-09-10|NULL|ACADEMIC LUMP SUM PAYMENT|1
28311105|51117129|1568|TU2N|2011-11-07|NULL|VETERINARY TECH 2|1
16660000|67571654|729|CTSY|2009-06-01|NULL|CO SCHOLAR|1
60451000|18904985|908|TU2N|2014-06-30|NULL|PROGRAM AST|1
60754100|67682991|1479|OPSN|2012-05-11|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
16120100|84564750|945|US2E|2000-02-24|NULL|LABORATORY, SR TEACHING SPEC|1
28090000|69365340|1479|OPSN|2009-08-21|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
18180300|39837841|1479|OPSN|2002-08-12|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
15030200|39691069|1479|OPSN|2014-08-06|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29110000|15921815|396|FELL|2013-08-16|NULL|PREDOC FELLOWSHIP|1
16980300|48929939|1479|OPSN|2013-08-31|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60850000|67838038|1479|OPSN|2014-02-24|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
57720000|74920901|908|TU2N|2011-11-01|NULL|PROGRAM AST|1
34070101|77588740|1479|OPSN|1987-03-02|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29110000|96762352|1479|OPSN|2013-06-03|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
06030000|54669921|1484|FWSP|2014-08-15|NULL|STU AST - FEDERAL COMM SERVICE|1
06030000|11768969|1484|FWSP|2014-01-13|NULL|STU AST - FEDERAL COMM SERVICE|1
02030000|73300600|1573|OF12|2004-06-18|NULL|ACADEMIC LUMP SUM PAYMENT|1
32010000|62453010|1573|OF12|2013-06-28|NULL|ACADEMIC LUMP SUM PAYMENT|1
19050000|62666898|1476|TA12|2012-07-20|NULL|IT EXPERT|1
57860100|66461790|873|TU2N|1990-11-26|NULL|MUSEUM PREPARATOR|1
18180000|39752470|1573|OF12|2007-06-14|NULL|ACADEMIC LUMP SUM PAYMENT|1
32060000|06787201|1479|OPSN|2005-05-10|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60760000|19772515|1479|OPSN|2005-01-10|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
26020000|25642870|1573|OF12|2006-08-16|NULL|ACADEMIC LUMP SUM PAYMENT|1
60190000|12111035|1479|OPSN|2013-04-01|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
16280100|31319395|537|GA09|2014-08-16|NULL|GRADUATE TCH ASO|1
28311001|44199131|1479|OPSN|2013-03-29|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29060000|68819103|396|FELL|2014-08-16|NULL|PREDOC FELLOWSHIP|1
11800000|49559118|908|TU2N|2012-10-29|NULL|PROGRAM AST|1
19220300|25016041|1479|OPSN|2004-06-18|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
32050000|48627070|1377|TA12|2012-08-31|NULL|STATISTICAL RESEARCH, CRD 2|1
18050000|50383720|1573|OF12|2006-01-30|NULL|ACADEMIC LUMP SUM PAYMENT|1
29110000|08381735|937|TU2N|2010-10-01|NULL|LABORATORY TECH|1
28050000|37104360|939|US2E|1982-03-16|NULL|BIOLOGICAL SCIENTIST|1
60872200|04959530|938|TU2N|1989-07-20|NULL|LABORATORY TECH, SR|1
28090000|97949106|1479|OPSN|2014-05-01|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
28311200|35043888|1479|OPSN|2014-03-22|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
60095000|39018155|1479|OPSN|2010-09-27|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
29290100|71042330|1479|OPSN|2010-07-01|NULL|OPS HOURLY NON-SECRETARY/CLERK|1
52010000|66969157|1573|OF12|2010-04-30|NULL|ACADEMIC LUMP SUM PAYMENT|1
18180400|58709281|1573|OF12|2008-08-07|NULL|ACADEMIC LUMP SUM PAYMENT|1
