AwardIDType|AwardID|Title|TotalAwarded|DirectCosts|StartDate|EndDate|PI|CoPI|Inv|DeptID|SponsorID|SponsorAwardID|Note
CONT|00079646|MULTICENTER, RANDOMIZED PILOT STUDY OF THE EFFECT OF SORAFENIB DOSING SCHEDULE ON TOLERABILITY AND DRUG DELIVERY|683850.00|547080.00|11/11/2010|05/30/2015|51342270|96763670|96763670,79233470|29051402|GM04679|ONC-2010-19|
CONT|00081502|SORAFENIB PLUS CAPECITABINE (SORCAPE) IN PREVIOUSLY TREATED METASTATIC COLORECTAL CANCER|237731.00|190184.80|08/31/2011|08/31/2015|29392400|||29300500|GM04679|ONC-2010-23|
CONT|00088949|ADENO-ASSOCIATED VIRUS LIVER GENE TRANSFER A NOVEL APPROACH FOR IMMUNE TOLERANCE INDUCTION IN HEMOPHILIA|190000.00|158333.00|07/01/2013|06/30/2015|31514195|||29092300|GM04679|US2083133657|
CONT|00090469|PHARMACOKINETIC MODELING OF ORAL DRUG ABSORPTION IN PRETERM|26000.00|20800.00|08/01/2013|12/31/2013|77371819|||32020000|GM0005934|NULL|
CONT|00055283|BCI SPONSORED ETHANOL RESEARCH|750000.00|600000.00|03/01/2005|03/01/2010|45626810|||60100000|GM0562|NULL|
CONT|00095171|GENE THERAPY FOR BLUE CONE MONOCHROMACY|198255.00|198255.00|01/01/2015|06/30/2016|04567780|21033920||29150000|GM0006830|BCM|
CONT|00089897|R&D|2186000.00|1748800.00|06/03/2013|05/30/2015|66708730|||11300100|GM0005909|BEAT BIOTHERAPEUTICS|
CONT|00069950|INSECT REPELLENTS|21250.00|17000.00|07/21/2008|07/20/2009|09900636|||60140000|GM04462|NULL|
CONT|00064301|COMPARISON OF CONSISTENCY BULK ACTIVE SUBSTANCE (BAS) BATCHES MANUFACTURED AT IPSEN BIOPHARM LIMITED IN THE RAT...|137224.00|109779.00|02/23/2007|12/07/2008|41041260|||26030100|GM02779|BEAUFOUR IPSEN GROUP|
CONT|00077566|A RANDOMIZED, DOUBLE-BLIND, PLACEBO-CONTROLLED STUDY OF THE EFFICACY AND SAFETY OF TRIMETHOBENZAMIDE (TIGAN)IN CONTROL..|43575.00|34860.00|06/04/2010|08/04/2012|36317699|||29180300|GM02779|Y-47-52844-003|
CONT|00061912|BOTULINUM NEUROTOXIN TYPE A: EFFECTS OF FOUR DIFFERENT FORMULATIONS ON MUSCLE FUNCTION|136354.00|109083.00|08/14/2006|08/11/2007|41041260|||26030500|GM02780|3AR8|
CONT|00075711|FUNCTIONAL EFFECTS OF DIFFERING MANUFACTURING PROCEDURES WITH DYSPORT|524071.00|414476.69|11/05/2009|09/30/2015|41041260|||26030100|GM02780|SEAS 5WJ7|
CONT|00069355|RECOMBINANT PHENYLALANINE AMMONIA LYASE SCREENING IN PKU|1646469.68|1316775.94|04/01/2008|12/31/2015|22895480|||29030101|GM01282|Biomarin Pharmaceuti|
CONT|00089062|A PHASE 3, OPEN-LABEL, RANDOMIZED, MULTI-CENTER STUDY TO ASSESS THE SAFETY AND TOLERABILITY OF AN INDUCTION,|221130.19|174813.67|04/24/2013|04/23/2016|51349160|||29091100|GM01282|BMN 165-301|
CONT|00090196|..STUDY TO EVALUATE THE EFFICACY AND SAFETY OF SUBCUTANEOUS INJECTIONS OF BMN 165 SELF ADMINISTERED ..PRISM STUDY 302|237955.05|189882.37|07/19/2013|05/24/2016|51349160|||29091100|GM01282|BMN 165-302|
CONT|00082684|LONG-TERM STUDY FOR EXTENDED BMN 701 TREATMENT OF PATIENTS WITH POMPE DISEASE WHO HAVE PARTICIPATED IN A BMN 701 STUDY|528829.89|423063.91|08/17/2011|08/17/2017|61210530|||29092100|GM01282|BMRN/13444 POM-002|
CONT|00091711|A PHASE 3 SWITCHOVER STUDY OF THE EFFICACY AND SAFETY OF BMN 01 (GILT-TAGGED RECOMBINANT HUMAN GAA) IN RHGAA. . .|15367.68|12006.00|11/20/2013|11/19/2016|61210530|||29092100|GM01282|BMRN/25183|
CONT|00080805|A PHASE 2, OPEN-LABEL STUDY TO EVALUATE THE SAFETY, TOLERABILITY,AND EFFICACY OF SUBCUTANEOUS DOSE LEVELS OF RAV|68485.00|54788.00|04/29/2011|06/02/2013|51349160|||29091100|GM01282|PAL-0004|
CONT|00083888|PAL-003 SUBCUTANEOUS DOSES OF RAVPALPEG..LONG-TERM EXTENSIONOF A PHASE 2,OPEN-LABEL,DOSE-FINDING STUDY TO EVALUATE THE..|877713.58|702170.86|12/15/2011|12/15/2017|51349160|||29091100|GM01282|PAL-003|
CONT|00085722|A PHASE 2... EFFICACY & TOLERABILITY OF SUBCUTANEOUSLY (SC) ADMINISTERED RAVPAL-PEG IN PATIENTS WITH PKU FOR 24 WEEKS.|566243.14|452994.51|05/22/2012|05/22/2015|51349160|||29091100|GM01282|PAL-005|
CONT|00080055|A DOUBLE-BLIND, PLACEBO-CONTROLLED, RANDOMIZED STUDY TO EVALUATE THE SAFETY & THERAPEUTIC EFFECTS OF SAPROPTERIN........|139254.25|111403.40|12/07/2010|12/07/2016|51349160|||29090000|GM01282|PKU-016|
CONT|00071523|PKUDOS - PKU DEMOGRAPHICS, OUTCOMES, AND SAFETY REGISTRY|2900.00|2320.00|12/08/2009|12/08/2015|51349160|||29091100|GM01282|PKUDOS-01|
CONT|00090778|R&D|179100.00|143280.00|07/30/2013|04/10/2015|66708730|||11300100|GM01282|PO# 137172 SOW#1|
CONT|00096086|R&D|3444000.00|2680155.65|11/07/2014|11/06/2019|66708730|||11300100|GM01282|SOW #3-PO#1 CW2259076|
CONT|00091953|R&D|8070800.00|6280777.23|11/25/2013|07/30/2015|66708730|||11300100|GM01282|SOW#2|
CONT|00079731|PHASE 1 OPEN LABEL SAFETY/TOLERABILITY/PK/PD STUDY OF ZC-701 (GILT-TAGGED RECOMBINANT HUMAN GAA) IN PATIENTS WITH LATE--|369653.00|290722.40|11/29/2010|11/28/2013|61210530|||29092100|GM01282|ZS-01-02-08-001|
CONT|00060483|A LONG-TERM, OPEN-LABEL, SAFETY EXTENSION STUDY OF THE COMBINATION OF FENOFIBRIC ACID AND STATIN THERAPY FOR SUBJ..|11110.50|8888.00|06/13/2006|06/12/2009|95754770|||29050405|GM05|M05-758|
CONT|00062652|A MULTICENTER RANDOMIZED DOUBLE BLIND PLACEBO CONTROLLED STUDY OF THE HUMAN ANIT-TNF MONOCLONAL ANTIBODY ADALIMUMAB.....|46060.00|36848.00|03/14/2007|12/01/2010|26029190|||29051400|GM05|M06-826|
CONT|00066683|PHARMACOKINETICS OF ABT-335 AND ROSUVASTATIN IN SUBJECTS WITH NORMAL RENAL FUNCTION AND RENAL IMPAIRMENT|153730.67|122984.54|10/18/2007|04/05/2009|72375320||20109610|29660000|GM05|M10-070|
CONT|00068032|A PHASE 2B MULTI CENTER RANDOMIZED DOUBLE BLIND PARALLEL GROUP PLACEBO CONTROLLED DOSE RANGING STUDY COMPARING THE ....|144476.25|115581.00|04/29/2008|01/15/2011|26029190|||29051400|GM05|M10-222|
CONT|00069719|A MULTICENTER, OPEN-LABEL STUDY OF THE TOLERABILITY OF REPEATED ADMINISTRATION OF ADALIMUMAB IN SUBJECTS.......|31553.25|25242.60|07/24/2008|07/24/2014|67211110,26029190|||29051400|GM05|M10-223|
CONT|00082648|A RANDOMIZED, OPEN-LABEL, MULTICENTER STUDY TO EVALUATE THE ANTIVIRAL ACTIVITY, SAFETY, AND PHARMACOKINETICS . . .|285488.43|228390.74|09/20/2011|09/20/2017|51342270|31441737||29051402|GM05|M11-652|
CONT|00081073|AN OPEN-LABEL PILOT...ABT-450 WITH RITONAVIR (ABT_450/R) DOESED IN COMBINATION WITH ABT-33 AND RIBAVIRIN (RBV) IN TREATM|45527.36|36422.09|03/02/2011|03/02/2014|51342270|31898691||29051402|GM05|M12-746|
CONT|00085023|AN OPEN LABEL RANDOMIZED STUDY TO EVALUATE THE EFFICACY AND SAFETY OF ABT-450 WITH RITONAVIR (ABT-450/R) IN COMBINATION|6788.00|5430.40|03/14/2012|03/13/2016|51342270|||29051402|GM05|M13-099|
CONT|00084263|AN OPEN LABEL MULTIPLE ASCENDING DOSE STUDY TO ASSESS THE SAFETY, TOLERABILITY, PHARMOCOKINETICS AND ANTIVIRAL ACTIVITY.|7382.00|5906.00|02/09/2012|02/15/2013|51342270|||29051402|GM05|M13-386|
CONT|00079758|A PROSPECTIVE, MULTICENTER STUDY TO EVALUATE THE SAFETY OF VITAMIN D RECEPTOR ACTIVATORS AS DETERMINED BY HYPERCACEMIA|7500.00|6020.00|11/10/2010|12/17/2013|12377200|||29091600|GM05|P12-053|
CONT|00068867|OPN-LBL 6-12 M SAF/EFF STDY OF LEVODOPA-CARBIDOPA INTESTINALGEL IN LEVODOPA-RESPV SUBJ C ADV PARKINSON DIS ET SEVERE...|194330.14|155464.11|04/21/2008|04/21/2014|89891936,52634900||36844113|29180300|GM05|S187.3.004|
CONT|00091258|ABBOTT PROFESSIONAL SERVICES AGREEMENT|9638.00|7500.71|11/06/2013|03/31/2014|95754770,85067340|||29050405|GM0006049|NULL|
CONT|00091743|HCV-TARGET: HEPATITIS C THERAPEUTIC REISTRY AND RESEARCH NETWORK - A LONGITUDINAL, OBSERVATIONAL STUDY|650000.00|650000.00|10/31/2013|12/31/2016|51342270|||29051402|GM0005640|NULL|
CONT|00062018|FHTCC: DEDICATED CHANNEL RESERVATION IN ULTRA SCIENCE NET|26000.00|19178.00|08/01/2006|10/15/2007|52637700|||19140100|GM03866|ASI-001-2006|
CONT|00063690|CONSULTING AGREEMENT|300.00|300.00|02/01/2007|01/31/2008|94201680|||29180300|GM04121|ADVANCED BIONICS|
CONT|00083906|ADVANCED DIELECTRICS FOR ENERGY APPLICATIONS|229220.00|156464.00|01/01/2012|08/16/2013|95591361|||19090100|GM0005439|11-00083906|
CONT|00068671|A CLINICAL EVALUATION OF THE ANS TOTALLY IMPLANTABLE DEEP BRAIN STIMULATION SYSTEM FOR THE SUPPRESSION OF TREMOR IN...|153128.43|122502.74|04/17/2008|12/31/2014|94201680,43725650|||29180300|GM04336|ADV NEUROMODULATION|
CONT|00068670|A CLINICAL EVALUATION OF BILATERAL STIMULATION OF THE SUBTHAALAMIC NUCLUS (STN) USING THE ANS TOTALLY IMPLANTABLE DEEP..|182478.04|145982.43|03/26/2008|12/31/2011|94201680,43725650|||29180300|GM04336|C-04-01|
CONT|00079722|A LONG-TERM F/U STUDY OF THE PATIENTS WHO UNDERWENT UNILATERAL OR BILATERAL STIMULATION OF THE VIM USING THE LIBRA .....|67676.53|54141.43|09/29/2010|09/28/2015|94201680|||29180300|GM04336|C-06-03|
CONT|00078079|A LONG-TERM FOLLOW-UP STUDY...LEVODOPA-RESPONSIVE PARKINSONSDISEASE THAT ARE NOT ADEQUATELY CONTROLLED WITH MEDICATION|134747.23|107797.77|06/22/2010|06/21/2015|94201680|||29180300|GM04336|C-06-04|
CONT|00086189|DOTC-11-01-INIT133:RESEARCH IN ADVANCE FUZE SENSORS TASK 6|176750.00|162135.00|03/30/2012|03/30/2015|31347700|||19050100|GM04860|2010-329 Task 6|
CONT|00061956|A DB-BLD, PILOT STUDY TO EVALUATE THE EFFECTIVENESS OF AN IMPROVED SYSTEM FOR DELIVERING NON-INVASIVE ELECTRIC FIELDS TO|6250.00|5000.00|09/01/2006|08/31/2007|99870420|||29141001|GM03955|Advatech|
CONT|00091690|TRI AND UF CENTER FOR PHARMACOMETRICS AND SYSTEMS PHARMACOLOGY SALARY REPAYMENT|43979.00|29516.00|07/01/2013|06/30/2015|14810471|||32020000|GM0006036|NULL|
CONT|00096937|DEVELOPMENT OF AN ENERGY EXPENDITURE MODEL FOR OBESITY|29516.00|25666.09|10/06/2014|10/05/2015|14810471|||32020000|GM0006036|NULL|
CONT|00085548|DESIGN AND DEVELOPMENT OF A PROTOCOL FOR A CLINICAL TRIAL OFANX-188|50000.00|40000.00|04/23/2012|06/30/2013|99534190|||29141002|GM0005574|CLIN ANX-188|
CONT|00094497|POPULATION PHARMACOKINETIC ASSESSMENT OF LOMITAPIDE EXPOSUREIN SUBJECTS FOLLOWING ADMINISTRATION OF DEVELOPMENT AND|36000.50|24000.00|01/01/2014|12/31/2014|77371819,14810471|||32020000|GM0005697|NULL|
CONT|00087576|AEGERION PHARMACEUTICALS, INC. (PROJECT 733PC0028)|92421.00|71947.00|09/17/2012|12/31/2014|77371819|||32020000|GM0005697|10396|
CONT|00090807|AMENDMENT 2: ALACHUA COUNTY LANDFILL PROGRAM - YEAR 16|40000.00|32000.00|10/01/2013|09/30/2014|83514150|||19070000|GM02591|140563|
CONT|00095355|AMENDMENT 3: ALACHUA COUNTY LANDFILL PROGRAM - YEAR 17|44812.00|35850.00|10/01/2014|09/30/2015|83514150|||19070100|GM02591|150885|
CONT|00094594|2014-15 ALACHUA CO AT CONTRACT|131512.08|125250.08|08/04/2014|05/31/2015|94326557|||26030100|GM02591|P180268|
CONT|00077784|EXTENSION AGENT-COMMERCIAL HORTICULTURE|62460.00|62460.00|01/01/2010|12/31/2012|48261370|||60352001|GM02592|NULL|
CONT|00083370|2012 ANNUAL MEETING OF THE AMERICAN SOCIETY OF BIOMECHANICS|5641.57|5641.57|10/01/2011|12/31/2012|40193720|||26030300|GM02592|NULL|
CONT|00088105|EXTENSION AGENT-COMMERCIAL HORTICULTURE|62460.00|62460.00|01/01/2013|12/31/2016|48261370|||60352001|GM02592|NULL|
CONT|00078333|HABITAT EFFECTS ON VOLUNTARY DISTRIBUTION, DENSITY AND DEMOGRAPHIC RESPONSES OF GOPHER TORTOISES (GOPHERUS POLYPHEMUS)|8523.00|6818.00|04/16/2010|09/30/2010|04001820|||60470000|GM02592|101221|
CONT|00080510|GOPHER TORTOISE RESEARCH, SURVEYING AND MONITORING AT THE NEW ALACHUA COUNTY FAIRGROUNDS AND RESOURCE RECOVERY PARK|15858.00|12686.40|10/01/2010|09/30/2011|04001820|||60470000|GM02592|110964|
CONT|00082966|GIS WEB-BASED INTEGRATED CRASH DATA MANAGEMENT SYSTEM UPDATE|26221.00|20977.00|09/19/2011|03/31/2013|86064870|||15060100|GM02592|111514|
CONT|00096796|PHASE I ARCHAEOLOGICAL SURVEY OF BARR HAMMOCK PRESERVE|3459.82|3145.29|01/06/2015|09/30/2015|14470560|||16040100|GM02592|151074|
CONT|00094422|STUDY OF THE USE OF ALACHUA COUNTY'S RURAL SOLID WASTE COLLECTION CENTERS|33439.00|26751.00|03/01/2015|09/30/2015|79286010|||NULL|GM02592|151198|
CONT|00063877|DESIGNING THE WALDO CORRIDOR: PLAN EAST GAINESVILLE IMPLEMENTATION STRATEGIES|105000.00|105000.00|04/23/2007|09/30/2008|09687000|08524250||15020000|GM02592|ALACHUA CNTY|
CONT|00060099|COUNTYWIDE WATERWAYS MASTER PLAN FOR ALACHUA COUNTRY (RFP #06-252)|175321.00|166972.00|12/01/2005|01/31/2008|58716840,32792440|32792440||26020500|GM02592|Alachua County|
CONT|00072146|GIS WEB-BASED INTEGRATED CRASH DATA MANAGEMENT SYSTEM|30957.00|24765.60|03/01/2009|12/31/2010|86064870|||15060100|GM02592|UF-051209|
CONT|00068052|ALACHUA COUNTY AGRICULTURE AND ITS IMPACT ON THE COUNTY ECONOMY|5000.00|4000.00|01/31/2008|06/30/2008|09741800|||60060000|GM04317|08022851|
CONT|00071754|...ECULIZUMAB IN PATIENTS WITH GENERALIZED MYASTHENIA GRAVIS(GMG) WHO HAVE MODERATE TO SEVERE MUSCLE WEAKNESS DESPITE...|6594.02|5275.21|12/15/2008|09/25/2012|13536601|||30180100|GM0868|C08-001|
CONT|00063518|EXAMINATIN OF PHG, BY LEVEL OF CD59 ON RED AND WHITE BLOOD CELLS, IN BONE MARROW FAILURE SYNDROMES (EXPLORE)|1400.00|1120.00|03/09/2007|12/21/2008|49162628|||30050100|GM0868|PO6-001|
CONT|00090378|ALIGNER ORTHODONTIC TOOTH MOVEMENT|68602.00|54881.00|12/05/2013|12/31/2015|95818290,23178470|||34070104|GM0978|NULL|
CONT|00063487|EVALUATION OF THE SAFETY AND EFFECTIVENESS OF THE INVISALIGNSYSTEM IN TREATING PATIENTS WITH MIXED DENTITION|250000.00|200000.00|12/22/2006|12/22/2015|95818290|||34070104|GM0978|Align Technology Inc|
CONT|00070979|LONG-TERM EFFECT OF INVISALIGN TREATMENT ON PERIODONTAL TISSUES|60618.00|48494.40|11/17/2008|11/30/2013|95818290|||34070104|GM0978|Align Technology Inc|
CONT|00059225|PHS3 MLTI-CTR RDMZD 2BLND PLCBO-CNTRL PLLEL-GRP STDY OF RENZAPRIDE IN WOMEN WITH...(C-IBS)|14427.00|11542.00|09/15/2005|11/30/2008|08473921|||30050000|GM03688|ATL1251/038/CL|
CONT|00091449|IN VITRO HOLLOW FIBER STUDIES TO EVALUATE THE EFFICACY OF ALLECRA HERAPEUTICS NOVEL BETA-LACTAMASE INHIBITOR...|443520.66|345152.59|12/20/2013|09/30/2014|29966689|||29052001|GM0006019|NULL|
CONT|00095201|DEVELOPMENT OF INTEGRATED MAGNETIC SENSORS: PHASE 2|50000.00|34916.00|09/01/2014|05/31/2015|85245950|||19050100|GM0005613|2014-01|
CONT|00089215|CHARACTERIZATION OF LEADFRAME SAMPLES|4700.00|3154.00|03/15/2013|05/15/2013|85245950|||19050100|GM0005613|Allegro2013|
CONT|00091140|CHARACTERIZATION OF LEADFRAME SAMPLES|84143.00|60184.00|09/01/2013|05/31/2014|85245950|||19050100|GM0005613|ALLEGRO2013-01|
CONT|00095868|THE EFFICACY AND SAFETY OF BIMATOPROST SR IN PATIENTS WITH OPEN ANGLE GLAUCOMA OR OCULAR HYPERTENSION|4900.00|3827.75|02/17/2015|01/31/2019|98381980|||29150000|GM0492|NULL|
CONT|00066764|A 7-DAY RANDOMIZED DOUBLE-MASKED PARALLEL GROUP MULTICENTER STUDY TO EVALUATE THE SAFETY AND EFFICACY OF TOPICAL GAT....|3000.00|2400.00|09/13/2007|05/31/2009|38103241|||30090100|GM0492|198782-003|
CONT|00067700|A 6 DAY PHASE 3 MULTICENTER RANDOMIZED DOUBLEMASKED PARALLEL STUDY TO COMPARE THE SAFETY AND EFFICACY OF GATIFLOXACIN...|3000.00|2400.00|02/26/2008|11/30/2009|62388170|||29150000|GM0492|198782-004|
CONT|00054150|A SIX MONTH, PHASE 3, MULTICENTER, MASKED, RANDOMIZED, SHAM-CONTROLLED TRIAL TO ASSESS THE SAFETY AND EFFICAVY OF 700...|42930.00|34344.00|08/16/2004|05/31/2009|31179460|||29150000|GM0492|206207-009|
CONT|00097503|HEART RATE TURBULENCE IN BOXERS WITH VENTRICULAR ARRHYTHMIAS|7100.00|6574.00|01/15/2015|01/14/2016|82836630|||28090000|GM03663|#14-F1|
CONT|00068655|THE EFFECT OF SEASON, LATITUDE AND BREED ON EQUINE PITUITARY FUNCTION|2500.00|2500.00|01/01/2008|12/31/2009|06053620|||28040000|GM03663|AE-5-48238|
CONT|00069745|PILOT STUDY: SAFETY AND FEASIBILITY OF CUTTING BALLOON VALVULOPLASTY IN DOGS WITH SUBAORTIC STENOSIS.|7000.00|7000.00|06/01/2008|07/31/2010|82836630|37548170||28092700|GM03663|Amer Col of Vet Inte|
CONT|00079084|CONSULTING SERVICES - ALL HAZARDS PREPAREDNESS TRAINING FOR CHILDREN GRANT AND DISASTER CORE COMPETENCIES|8000.00|8000.00|06/15/2010|06/14/2012|13545421|||30290100|GM05091|NULL|
CONT|00064618|THE INCORPORATION OF NON-TRADITIONALLY EDUCATED MANAGERS INTO HOSPITALS|25000.00|25000.00|08/01/2007|07/31/2008|69667834|||33080000|GM04042|AM COLLEGE HLTHCARE|
CONT|00069751|ELECTOACUPUNCTURE COMPARED WITH SHAM ACUPUNCTURE AS A THERAPEUTIC MODALITY TO DECREASE INTRAOCULAR PRESSURE USING A RHES|25410.24|23528.00|07/17/2008|07/16/2009|58442490|67674130||28091800|GM04437|AM Holistic Vet Medi|
CONT|00069733|OUTCOMES FROM MILD TRAUMATIC BRAIN INJURY FROM THE CHILDS PERSPETIVE|1000.00|1000.00|05/21/2008|05/20/2010|85839490|||31020200|GM04358|Am Pediatric Surgica|
CONT|00092762|9TH BIENNIAL AAOS/ASES SHOULDER & ELBOW: CURRENT TECHNIQUES AND CONTROVERSIES|1000.00|1000.00|04/23/2014|06/30/2014|87863450|||29170100|GM04519|NULL|
CONT|00070727|KINEMATICS ASSESSMENT & EMG ANALYSIS OF PTS WITH REVERSE TOTAL SHOULDER ARTHROPLASTY|20000.00|20000.00|01/01/2009|06/30/2012|87863450|99669308||29170100|GM04519|AM Shoulder & Elbow|
CONT|00069720|ADVANCING THE STRUCTURAL CHARACTERIZATION OF BIOMOLECULES BYCOMBINING ION MOBILITY MAS SPECTROMETRY AND INFRARED SPECTRO|25000.00|25000.00|06/01/2008|05/31/2011|29963897|||16120100|GM04436|AM SOC FOR MASS SPEC|
CONT|00057065|TREND-HD - A MUL...TRIAL OF ETHYL-EPA (MIRAXION) IN PATIENTSWITH MILD TO MODERATE HUNTINGTON'S DISEASE|26957.00|21565.40|04/01/2005|07/31/2008|36844113|||29180300|GM03769|412794-G|
CONT|00088088|SPECIFIC SURFACE MIMETICS FOR ENHANCING SPINAL FUSION FOLLOWING DISCECTOMY: A SHEEP MODEL TO COMPARE VARIABLES OF|167880.00|134304.00|11/16/2012|08/31/2014|27948050|||28040000|GM0005732|NULL|
CONT|00097526|EVOLUTIONARY GENOMICS OF PHYTOPHTHORA MEGAKARYA, MAJOR CAUSEOF BLACK POD DISEASE OF COCOA IN AFRICA|3000.00|3000.00|01/01/2015|12/31/2015|95437128|||60190000|GM0007213|NULL|
CONT|00066922|2007 AACAP/ASSEMBLY ADVOCACY AND COLLABORATION GRANT|4000.00|4000.00|06/01/2007|01/31/2008|11837290|||29120600|GM02280|Am Acad Chld Adl Psy|
CONT|00087673|NANOFABRICATION OF POROUS MEMBRANES FOR SEPARATIONS OF GASEOUS ENERGY CARRIERS UNDER CONDITIONS OF SINGLE-FILE DIFF|100000.00|100000.00|08/01/2013|08/31/2015|61445771,15131073|15131073||19030100|GM01434|53140-ND10|
CONT|00073533|AMERICAN CHEMICAL SOCIETY/HACH SCIENTIFIC FOUNDATION SCHOLARSHIP|12000.00|12000.00|05/01/2009|04/30/2010|01103570|||16120100|GM01434|Amer Chemical Soc|
CONT|00077739|ACS HACH SCIENTIFIC FOUNDATION SCHOLARSHIP 2010|12000.00|12000.00|05/01/2010|04/30/2011|01103570|||16120100|GM01434|AMER CHEMICAL SOC|
CONT|00056662|TRANSITIONAL PROPERTIESOF A POLYMER CHAIN|80000.00|80000.00|01/01/2006|08/31/2010|80396510|||16360505|GM01435|43923-AC7|
CONT|00067305|MOLECULAR TRANSPORT ON VARIOUS LENGTH SCALES IN NOVEL NANOSTRUCTURED POROUS MATERIALS WITH A HIERARCHY OF PORE SIZES|5000.00|5000.00|05/01/2008|08/31/2008|15131073|||19030100|GM01435|44939.02-G5|
CONT|00063219|KINETIC CONTROL OF EPOXY MORPHOLOGY AND ITS EFFECT ON MOISTURE DIFFUSION|90000.00|90000.00|09/01/2007|08/31/2010|00529280|||19090100|GM01435|46752-AC7|
CONT|00067754|HARNESSING THE REACTIVE INTERMEDIATES OF CATALYTIC HETEROFUNCTIONALIZATION|50000.00|50000.00|01/01/2008|08/31/2010|81669457|||16120100|GM01435|47539-G1|
CONT|00069407|ADSORPTION, DIFFUSION AND EXCHANGE STUDIES IN SINGLE-FILE NANOTUBE MATERIALS FOR GAS SEPARATIONS USING HYPERPOLARIZED|100000.00|100000.00|05/01/2008|08/31/2011|86532480|||16120100|GM01435|48100-ACS|
CONT|00070213|PREDICTIVE PROPERTY SIMULATIONS FOR PLASTIV PHOTOCOLTAICS|100000.00|100000.00|09/01/2008|08/31/2010|01416070|||16120100|GM01435|48440-AC6|
CONT|00075634|VIBRATIONAL AND ELECTRONIC SPECTROSCOPY OF CATIONIC DIAMONDOLDS|100000.00|100000.00|09/01/2009|08/31/2012|29963897|||16120100|GM01435|49572-DN16|
CONT|00080415|TARGETED DELIVERY OF ORGANOMETALLIC COMPLEXES TO LOW-COORDINATION SITES ON OXIDE SURFACES|100000.00|100000.00|01/01/2011|08/31/2013|94855570,23504390|||16120100|GM01435|50780-ND5|
CONT|00083998|A NEW METHOD TO LINK METAL IONS VIA CYCLOADDITION OF METAL-AZIDES TO METAL-ACETYLIDES|100000.00|100000.00|01/01/2012|08/31/2014|36961983|||16120100|GM01435|51715-ND3|
CONT|00083857|OPTIMIZING HETEROGENEOUS HYDROGENATION CATALYSTS FOR PARAHYDROGEN ENHANCED NUCLEAR MAGNETIC RESONANCE|100000.00|100000.00|08/01/2012|08/31/2015|86532480,10331880|||16120100|GM01435|52258-ND5|
CONT|00085166|DESIGNING MULTIFUNCTIONAL COMPLEXES FOR CHEMICAL CATALYSIS|100000.00|100000.00|09/01/2013|08/31/2015|00690077|||16120100|GM01435|52704-DNI3|
CONT|00094254|BASF PROTOCOL DEV-F-2014-US-FE2-A-3|12000.00|9339.00|03/20/2014|03/31/2015|34675420|||60770000|GM056|NULL|
CONT|00065739|EXECUTIVE DIRECTOR, AMERICAN EDUCATION FINANCE ASSOCIATION|89000.00|74166.34|05/01/2007|06/30/2010|97417440|||18040000|GM03701|AMER EDUCATION FINAN|
CONT|00080369|AGE-RELATED DYSREGULATION OF THE SYMPATHETIC NERVOUS SYSTEM AND BLOOD PRESSURE; THE ROLE OF HYDROGEN PEROXIDE|48500.00|44907.00|07/01/2011|06/30/2013|47781349|||29110000|GM01451|NULL|
CONT|00084122|MITOCHONDRIAL THIOREDOXIN AND AGE-RELATED HEARING LOSS|98500.00|91203.70|07/01/2012|06/30/2015|39317543|||29310100|GM01451|NULL|
CONT|00087724|EVALUATION OF A MIXTURE OF CRUDE GLYCEROL AND MOLASSES AS AN ENERGY SUPPLEMENT FOR BEEF CATTLE CONSUMING BERMUDAGRASS|19484.00|19484.00|11/01/2012|09/15/2013|84479330|47487326||60770000|GM02213|NULL|
CONT|00092749|ADDITION OF RUMEN-PROTECTED METHIONINE TO LIQUID MOLASSES SUPPLEMENTS FED TO PREGNANT, LACTATING BEEF COWS ON MILK....|17832.00|17832.00|12/01/2014|11/30/2016|29155471|84479330||60780000|GM02213|NULL|
CONT|00063273|IMPROVING MEDIA-PH MANAGEMENT BY DEVELOPING A MODEL OF THE INTERACTING FACTORS|40000.00|40000.00|10/01/2006|07/31/2008|36934019|||60180000|GM01452|NULL|
CONT|00063419|IMPROVING SANITATION AND REDUCING WATER STRESS TO INCREASE FRESH CUT FLOWER LONGEVITY|45000.00|45000.00|08/01/2006|07/31/2007|54609850|46689960||60180000|GM01452|NULL|
CONT|00066602|CLEANLINESS AND CARE: PRACTICAL SOLUTIONS TO INCREASE FRESH FLOWER LONGEVITY|45000.00|45000.00|07/01/2007|08/31/2009|54609850|46689960||60180000|GM01452|NULL|
CONT|00067124|IPM AND RESISTANCE MANAGEMENT FOR THRIPS WITH EMPHASIS ON SCIRTOTHRIPS DORSALIS|25000.00|25000.00|10/19/2007|10/18/2008|54294290|||60870000|GM01452|NULL|
CONT|00071182|2009 NATIONAL FLORICULTURE FORUM|2000.00|2000.00|07/01/2008|06/30/2009|36934019|||60180000|GM01452|NULL|
CONT|00071184|IMPROVING SANITATION AND REDUCING WATER STRESS TO INCREASE FRESH CUT FLOWER LONGEVITY|40000.00|40000.00|07/01/2008|06/30/2009|54609850|||60180000|GM01452|NULL|
CONT|00077659|PROVIDING PRACTICAL SOLUTIONS TO INCREASE FRESH CUT FLOWER QUALITY AND VASE LIFE|102000.00|102000.00|07/01/2010|06/30/2013|27363910|27363910|54609850|60180000|GM01452|NULL|
