Sponsor_ID|SponsorName
GM04294|AMER PSYCHIATRIC NURSING FOU
GM04295|AUDIGENCE
GM04257|GERBER TECHNOLOGY
GM04258|HELM AGRO US
GM04259|NATIONAL MANGO BOARD
GM0426|SUNPHARM CORP
GM04260|NATL ASSO OF AREA AGENCIES ON AGING
GM04261|FL INST FOR HUMAN AND MACHINE COGNITION
GM04262|BROOKS REHABILITATION HOSPITAL
GM04005|OPTONOL
GM04006|PRICARA
GM04007|HAHNEMANN UNIVERSITY HOSPITAL
GM04008|LANGUAGE LEARNING
GM03667|ACE AMER COLLEGE OF ENDOCRINOLOGY
GM03668|SWISS AMER PRODUCTS
GM03669|LEON CNTY FARM BUREAU
GM0367|REEDY CREEK ENERGY SERVICES
GM03670|PLANTATION DEVELOPMENT
GM03597|CAL POLY CORPORATION
GM0654|OAKS MALL
GM0655|TRIMBLE NAVIGATION
GM03866|ADVANCED ALGORITHMS AND SYSTEMS
GM03564|KOREA INST OF CONSTRUCTION TECHNOLOGY
GM03858|UCP RESEARCH AND EDUCATIONAL FOU
GM03859|FL DEPT OF INSURANCE OFF OF INSUR REG
GM0386|SAGA PETROLEUM
GM03860|ARROWHEAD RESEARCH CORPORATION
GM03861|BIOMOTION FOU ORTHOPAEDIC RESEARCH LAB
GM03862|XL TECH GROUP
GM03863|AMER COL OF SURGEONS ONCOLOGY GROUP
GM03864|STATE UNIVERSITY SYSTEM OF FLORIDA
GM03865|STATE UNIV SYS OF FL BOARD OF GOVERNORS
GM04263|INNOVATIVE SCIENTIFIC SOLUTIONS
GM04264|REDLAND ORCHID FESTIVALS
GM04265|HAWKS NUTS
GM04266|ANGELMAN SYNDROME FOU
GM0843|NISSAN CHEMICAL CO
GM0844|MEYER PHARMACEUTICALS
GM0845|THERAKOS INC
GM0846|TRANS-RESOURCES INC
GM0847|CHILD CARE RESOURCES INC
GM0848|PHYSICAL SCIENCES INC
GM0849|EON LABORATORIES
GM085|BOEING CO
GM0850|LAYTON BIOSCIENCE INC
GM0851|AXIO RESEARCH CORP
GM0852|TERACOMM RESEARCH INC
GM03955|ADVATECH
GM03956|SERENEX
GM04274|MOSAIC FERTILIZER
GM04275|CELLDEX THERAPEUTICS
GM04276|ION BEAM ACCELATORS
GM04277|PORTLAND STATE UNIVERSITY
GM04278|ASSO OF REHABILITATION NURSES
GM04279|THE KROGER COMPANY
GM04296|AGRICULTURE & AGRI-FOOD CANADA
GM04297|NY STATE DEPARTMENT OF HEALTH
GM04298|ARTHROCARE
GM04299|AGI THERAPEUTICS RESEARCH
GM043|ANIMAL DERMATOLOGY CLINIC
GM0430|SW VETERINARY DIAGNOSTICS INC
GM0877|TOPPRO SPECIALTIES
GM0878|BIOTECHNOLOGY RES & DEV CORP
GM0879|SOMANETICS CORP
GM088|BOLLINGER HEALTHCARE INC
GM087|BOEING CO NORTH AMER
GM0870|PEDITRIX MEDICAL GROUP INC
GM0871|XOMED INC
GM03598|AVIRID BIOTECHNOLOGY
GM03599|DEGUSSA WALL SYSTEMS
GM036|AMER HONDA MOTOR COMPANY
GM0360|PROCTOR AND GAMBLE COMPANY
GM03520|LPATH THERAPEUTICS INC
GM03521|LEADERSHIP BREVARD INC.
GM03522|COOK INCORPORATED
GM03523|EASTERN KENTUCKY UNIVERSITY
GM03524|DAIRY FARMERS INC
GM03525|KES SCIENCE & TECHNOLOGY INC
GM03819|ORGANOGENESIS
GM0382|ROCKWELL INTERNTL CORP SEMICONDUCTOR SYS
GM03820|CITY OF BONITA SPRINGS
GM03821|SOCIETY FOR THE ARTS IN HEALTHCARE
GM03952|PROPAGATION RESEARCH ASSOCIATES
GM03953|HUNTINGTON'S DISEASE SOCIETY OF AMERICA
GM03954|INTL CROPS RES INST FOR SEMI-ARID TROPIC
GM03367|PIZZA HEAT CORPORATION
GM03368|CANCER RES AND PREVENTION FOU
GM03369|MAP PHARMACEUTICALS
GM0337|PEPGEN CORP
GM03663|AM COLL OF VET INTERNAL MED
GM0428|SUPPORT SYSTEMS INTERNATIONAL
GM04280|US ENVIROFUELS
GM04281|SOLSTICE NEUROSCIENCES
GM04282|APPLIED MATERIALS
GM04283|LAKE CNTY BOARD OF CNTY COMMISSIONERS
GM04284|PLATINUM CAPITAL PARTNERS
GM04285|AGRIGUARD COMPANY
GM04286|BIOMASS INVESTMENT GROUP
GM04287|INTRALYTIX
GM04288|JAZZ PHARMACEUTICALS
GM04289|PLANT BIOSCIENCE LIMITED
GM0429|SVERDRUP TECHNOLOGY INC
GM0860|ORTEC INTERNATIONAL
GM0834|WYLE LABORATORIES
GM0401|SELECT SIRES INC
GM04010|GRAMBLING STATE UNIVERSITY
GM04011|METRO WATER RECLAM DIST OF GREAT CHICAGO
GM04012|ST CHARLES PHARMACEUTICALS
GM0872|NEXELL THERAPEUTICS
GM0873|R & D LABORATORIES
GM0874|CITRIX SYSTEMS
GM0875|SPECTRACOM TECHNOLOGIES CORP
GM0876|FELTON MEDICAL
GM03587|NAVAL SURFACE WARFARE CTR
GM03588|FLOWMEDICA
GM03589|PHARMION CORP
GM0359|PROCLOSURE INC
GM03590|UF STUDENT HLTH CARE CTR
GM03591|GEORGIA SOUTHWESTERN STATE UNIVERSITY
GM03592|GLYCADIA INC.
GM03593|AMYOTROPHIC LATERAL SCLEROSIS ASSO
GM03594|US DEPT OF AG FOOD SAFETY AND INSPECTION
GM03595|GOV OF ISRAEL
GM03596|GOV OF ISRAEL MINISTRY OF DEFENSE
GM03103|PURDUE UNIV
GM04290|ROYAL STATISTICAL SOCIETY
GM03547|THERMO KING
GM03548|TRANSGLOBAL ORTHOPEDICS
GM03549|FONDO FOMENTO DE LA INDUSTRIA LECHERA
GM04230|NEUROPHARM
GM04231|TELEDYNE SCIENTIFIC & IMAGING
GM04232|CENTER OF THEOLOGICAL INQUIRY
GM04233|ALTOR BIOSCIENCE
GM04234|LOS AMIGOS RESEARCH & EDUCATION INST
GM0822|SPECTRUM PHARMACEUTICAL RES CO
GM0823|BERNAFON
GM0824|COVALENT GROUP INC
GM0825|POWER SPECTRA INC
GM0826|LANCASTER SYNTHESIS INC
GM0827|B. BRAUN MEDICAL INC
GM0579|TAP HOLDINGS INC
GM058|BATTELLE MEMORIAL INST
GM03558|GLYCOGEN STORAGE DISEASE RESEARCH
GM03559|PERDUE AGRIRECYCLE
GM0665|INSPIRE PHARMACEUTICALS INC
GM0666|CLINICAL INVESTIGATION SPECIAL
GM0667|LIGAND PHARMACEUTICALS INC
GM0668|GEORGIA POWER COMPANY
GM0669|NUSTEP BY LIFE PLUS INC
GM067|BECKMAN INSTRUMENTS INC
GM04236|SOC OF CLIN CHILD & ADOLESCENT PSYCHOLY
GM04237|CYBER TECHNOLOGY RESEARCH FOUNDATION
GM04238|PHARMALAND
GM04239|MESOLIGHT
GM0424|SULFONICS INC
GM04240|ORAYA THERAPEUTICS
GM04241|TRIUS THERAPEUTICS
GM04242|FOCUS SURGERY
GM04243|SHARKLET TECHNOLOGIES
GM04013|FINTRAC
GM04014|FEDEX EXPRESS
GM04015|BOLTON MEDICAL
GM0444|THRIFT DRUG COMPANY
GM0445|TORO COMPANY
GM0446|TRAVENOL LAB
GM0447|TROPICANA PRODUCTS INC
GM0448|TRW INC
GM0449|US BIOMATERIALS CORP
GM045|APPLIED RESEARCH ASSOCIATES
GM0867|BECHTEL BWXT IDAHO LLC NAT ENG ENV LAB
GM0868|ALEXION PHARMACEUTICALS
GM0869|VALIENTE HERNANDEZ & CO P.A.
GM04291|BIOVASCULAR
GM04292|INTERVET
GM04807|CWI VISIONS USA
GM04293|MONTEREY BAY AQUARIUM RESEARCH INSTITUTE
GM0714|CHIMERIC THERAPIES INC
GM0715|LAN ASSOCIATES INC
GM0716|KM TECHNOLOGIES
GM0717|MATRITEC
GM0718|ASHLAND INC
GM0719|SAN ANTONIO SPURS
GM072|BELLCORE
GM0720|INFORMIX CORPORATION
GM0721|ADV DEVICE TECHNOLOGY
GM0722|LABORATORY SPECIALISTS INC
GM0723|STRUCTURAL TECHNOLOGIES INC
GM0724|AGOURON PHARMACEUTICALS INC
GM0725|LEE MASONRY PRODUCTS INC
GM0726|TOTAL SOLVENTS
GM03906|AMCO WATERING METERING SYSTEMS
GM0356|PIONEER HI-BRED INTERNATIONAL
GM03560|INVIVOCORPORATION
GM0642|HARRIS SEMICONDUCTOR SYS DEV
GM0643|GENETICS INST
GM0644|ORPHAN MEDICAL INC
GM0645|SANGSTAT MEDICAL CORP
GM0646|SANTEN INC
GM0647|KITTELSON AND ASSOCIATES INC
GM0648|PERMA-FIX ENVIRONMENTAL SERV
GM0649|NOVARTIS CROP PROTECTION
GM065|BAYER GROUP PHARMACEUTICAL DIV
GM0650|MCNC ELECTRONIC TECHNOLOGIES
GM03565|ESTERO BAY PRESERVE
GM04267|CHILDREN'S MERCY HOSPITAL
GM04268|CLEVELAND GROTTO SCIENCE FUND
GM04269|RHO FEDERAL SYSTEMS DIVISION
GM0427|SUPERGEN INC
GM04270|WOLFBROWN
GM03940|SEOUL OLYMPIC SPORT PROMOTION FOU
GM03941|HOSPIRA
GM03942|UNIVERSITY HOSPITAL OF NANTES
GM03943|FLORIDA CITRUS PACKERS
GM03944|AAA FOU FOR TRAFFIC SAFETY
GM03945|LIFEGEN TECHNOLOGIES
GM03946|INTERNATIONAL ROAD FEDERATION
GM03947|FLORIDA WILDFLOWER FOU
GM03948|FOU FOR PRADER-WILLI RESEARCH
GM03949|CDS MANUFACTURING
GM0395|SCIENCE APPLICATIONS INTL CORP
GM03950|IMBRIUM SYSTEMS CORP
GM03951|OSCEOLA CNTY
GM03028|UF SHANDS CANCER CTR
GM03907|SEKISUI CHEMICAL COMPANY
GM03908|HEARTLAND FOR CHILDREN
GM03822|STEIGERWALD ARZNEIMITTELWERK GMBH
GM03823|KENNAMETAL INC
GM03824|GLOBAL MILLING SYSTEMS ENGINEERING
GM03825|SHAKTI TECHNOLOGIES INC
GM04203|NOVACARDIA
GM04204|IMAGING DIAGNOSTICS SYSTEMS
GM04205|ELUSYS THERAPEUTICS
GM04206|COMPUTER SCIENCE CORPORATION
GM04207|MEDAREX
GM04208|STATE OF NEW YORK DEPT OF HEALTH
GM03966|AUXILIUM PHARMACEUTICALS
GM03967|US DEPT OF DEFENSE MISSILE DEFENSE AGCY
GM03968|AMER PHYSICIANS ASSURANCE
GM03969|LOVELACE BIOMED & ENVIRONMENTAL RES INST
GM0397|SCIENTIFIC VENTURES INTL
GM03970|ARBORGEN LLC
GM03566|KARIBA FARMS INC
GM03567|INTEMATIX CORPORATION
GM03568|SARC
GM03569|SORENSON MEDICAL
GM0638|BROADCAST ARTS GROUP INC
GM0639|ELECTRIC POWER RES INST
GM064|BAYER GROUP AG DIV
GM0640|OXIGENE
GM0641|CFD RESEARCH CORP
GM03694|SE REG FOR BIODEFENSE & EMERG INFECT
GM03695|BREVARD ZOO
GM03696|PICOWER FOU
GM03357|ASPEN MEDICAL PRODUCTS INC.
GM03358|ROYAL CANIN USA INC
GM03359|MALCOLM PIRNIE INC
GM0336|PCR
GM03360|AO NORTH AMERICA
GM03361|ELECTRICAL CONTRACTING FOU
GM0818|DATEX-OHMEDA
GM0819|MEDEVA AMERICAS INC
GM082|BOEHRINGER INGELHEIM PHARM INC
GM0820|MYOTECH CORPORATION
GM0821|DESERET CATTLE & CITRUS
GM03867|CADENCE PHARMACEUTICALS
GM03868|INTERCYTEX
GM04248|REGENERON PHARMACEUTICALS
GM0658|RESPIRATORY RESEARCH INST
GM0659|MEHL/BIOPHILE INTERNATIONAL
GM066|BEALLS INC
GM0660|BELL HELICOPTER TEXTRON INC
GM0661|HERITAGE TECHNOLOGIES
GM0662|SCANDIPHARM INC
GM0663|MILLIKEN CHEMICAL COMPANY
GM0664|R-KANE PRODUCTS
GM03029|UF COLLEGE OF DENTISTRY SEED PROGRAM
GM03089|NEW YORK MEDICAL COLLEGE
GM0309|DOW CORNING INC
GM03090|NEW YORK UNIV
GM03091|NORTH CAROLINA A&T UNIV
GM03092|NORTH CAROLINA STATE UNIV
GM03093|N C STATE UNIV CTR INTEGRATED PEST MGMT
GM03094|NORTHEASTERN UNIV
GM03095|NORTHERN ILLINOIS UNIV
GM03096|NORTHWESTERN UNIV
GM03097|NOVA SOUTHEASTERN UNIV
GM03098|OHIO STATE UNIV
GM03099|OKLAHOMA STATE UNIV
GM031|AMER HOME PRODS AMER CYANAMID CO
GM0310|NANOPTICS INC
GM03100|OREGON STATE UNIV
GM03101|PENNSYLVANIA STATE UNIV
GM03102|PRINCETON UNIV
GM04142|NEXTECH MATERIALS
GM04143|FRENCH NATL INST NUCL PHY & PART PHYS
GM04144|STOELTING
GM04145|PREECLAMPSIA FOU
GM04340|RTI BIOLOGICA
GM04146|EURAND
GM04147|SOCIETY OF UNIVERSITY SURGEONS
GM03616|ACES Q.C.
GM03617|AMER NURSES ASSOCIATION
GM03618|WOOLPERT INC
GM03619|G&P FOUFOR CANCER RESEARCH
GM0362|PUBLIX SUPERMARKETS
GM03620|CITY OF EAGLE LAKE
GM03621|TOWN OF MICANOPY
GM03622|1000 FRIENDS OF FLORIDA
GM03918|GHANA MINISTRY OF ROAD TRANSPORT
GM03919|AMICUS THERAPEUTICS
GM03362|NATL INST OF HLTH - IFAS LOC
GM03363|NATL INST OF HLTH - EIES LOC
GM03364|US DEPT OF AG SMITH LEVER
GM03365|US DEPT OF AG FOREST SERVICE
GM03366|GOLDMAN PHILANTHROPIC PARTNERSHIPS
GM02836|GOV OF VENEZUELA MINISTRY OF AG
GM02857|CTR FOR INTL FORESTRY RESEARCH
GM02858|HALIFAX HOSPITAL
GM02859|INTER-AM INST FOR COOP ON AG
GM0286|MEDSCAND USA
GM02860|INTL ATOMIC ENERGY AGENCY
GM02861|INTL INST OF TROPICAL AG
GM02862|INTL POTATO CTR
GM02863|INTL RICE RES INST
GM02864|JAPANESE SEA TURTLE ASSO
GM02865|LAERDAL FOU
GM02866|MEDICAL RES CNCL OF CANADA
GM02867|NATL HOSPITAL-ENGLAND
GM02868|DANISH INST OF PLANT & SOIL SC
GM02911|UNIV OF LONDON
GM02912|LAVAL UNIVERSITY
GM02814|INNOGENETICS NV
GM02815|DOHLER GROUP
GM0729|COMPUCYTE
GM073|BELLSOUTH FOU
GM0730|FRIT INDUSTRIES
GM0731|TARGETED PHARMACEUTICALS INC
GM0732|ATRIX LABORATORIES
GM0733|TERMI-MESH HAWAII INC
GM0734|THOMAS J MURRAY & ASSO
GM03643|IDENIX PHARMACEUTICALS INC
GM03644|ELLDER INC.
GM03645|IDENIX PHARMACEUTICALS INC
GM03646|BOTANOCAP
GM03647|AMER PAIN SOCIETY
GM0392|SCHERING PLOUGH CORP SCHERRING LAB
GM03920|AMER ACAD OF NEUROLOGY
GM0594|GRC INTERNATIONAL INC
GM0595|PC-AGE SYSTEMS INC
GM0596|MINUTE MAID CO
GM0597|LEARNING COMPANY THE
GM0598|AQUATIC DIAGNOSTICS INC
GM0599|AGRI-APPLICATIONS
GM06|ABC RESEARCH CORP
GM060|BAUSCH AND LOMB
GM0600|FACILITATORS OF APPL CLIN TRLS
GM0601|JONES EDMUNDS & ASSO
GM0602|PLENUM PUBLISHING CORP
GM04390|PROACTA
GM04209|SEMESCO ANDREW J FOU
GM0421|SRI INTERNATIONAL
GM04210|CARDIO DX
GM04211|W. H. YORK CONSULTING
GM04212|JUVARIS BIOTHERAPEUTICS
GM04213|NEURALSTEM INC
GM03561|ALVEOLUS INC
GM03562|INTL PEDIATRIC HYPERTENSION ASSO
GM03563|CITY OF NEWBERRY
GM02816|MEDIWOUND
GM02817|AGRICULTURAL UNIV OF NORWAY
GM02818|FRUTICOLA LA CAROLINA
GM02819|MITSUBISHI PHARMA
GM0282|MARINE BIOLOGICAL LABORATORY
GM02820|KEYGENE N.V.
GM02821|PHARMACIA CANADA
GM02822|CAMBRIDGE ANTIBODY TECHNOLOGY
GM02823|POULSEN ROSER APS
GM02824|L'OREAL
GM02825|HERAEUS KULZER GMBH & CO. KG
GM02826|NATL INST FOR EARTH SCI AND DISA
GM02827|ROLLS ROYCE PLC
GM02828|CANON INC
GM02829|GGG-INTERNATIONAL GMBH
GM0283|MARTIN MARIETTA CORP
GM02830|TOGNI MATERIAIS REFRATARIOS
GM02831|PHARMA-FORSCHUNG
GM03648|SMITH COLLEGE
GM04171|OXFORD HLTH ALLIANCE
GM04172|FARISEU INVESTIMENTOS SERVICOS LIMITADA
GM0434|SYNTEX-SYNERGEN JOINT VENTURE
GM0435|SYVA COMPANY
GM0436|TAP PHARMACEUTICALS INC
GM0437|TETRA TECH INC
GM0438|TEXACO INC
GM0439|TEXACO INC PORT ARTHUR RESEARCH LABS
GM03123|UNIV OF MED AND DENTISTRY OF NEW JERSEY
GM03124|ROBERT WOOD JOHNSON MEDICAL SCHOOL
GM03125|UNIV OF ALABAMA
GM03126|UNIV OF ALABAMA BIRMINGHAM
GM03127|UNIV OF ARIZONA
GM03128|UNIV OF ARKANSAS
GM03149|UNIV OF GEORGIA SARE/ACE
GM0315|NESTLE ENTERPRISES NESTEC
GM03150|UNIV OF HAWAII
GM03151|UNIV OF HAWAII RESEARCH CORPORATION
GM03152|UNIV OF HAWAII MANOA
GM03153|UNIV OF HOUSTON
GM03154|UNIV OF IDAHO
GM03155|UNIV OF ILLINOIS
GM04151|NCFI POLYURETHANES
GM04152|SCHOOL BOARD OF UNION CNTY
GM04153|CHAMELEON ADAPTIVEWARE
GM04154|MAMMACARE
GM0569|WILLIAMS & TROUTWINE P A
GM057|BATTELLE
GM0570|AGRIPHI INC
GM0571|ENSCO INC
GM0572|BEHRING DIAGNOSTICS
GM02977|FL FISH AND WILDLIFE RESEARCH LAB
GM02978|FL FISH AND WILDLIFE COM MARINE RES INS
GM02979|FL PUBLIC SERVICE COMMISSION
GM0298|MICROELEC CTR OF NORTH CAROLINA
GM02980|FL DEPT OF ELDER AFFAIRS
GM02981|FL DEPT OF INSURANCE
GM02982|FL EXEC OFFICE OF THE GOVERNOR
GM02983|FL EXEC OFFICE GOV EMERGING TECH COM
GM02984|FL EXEC OFFICE GOVERNOR TOURISM
GM02985|AGCY FOR HLTH CARE ADMN
GM02986|AGCY HLTH CARE ADMN OFC HLTH POLICY
GM02987|FL DEPT OF LABOR AND EMPLOYMENT SECURITY
GM02988|FL DEPT OF LABOR AND EMP DIV OF JOB BENE
GM02989|DEPT OF NATURAL RESOURCES
GM0299|MILES INC
GM02990|FL DEPT OF LEGAL AFFAIRS
GM02991|FL DEPT OF LEGAL AFFAIRS OFF OF ATTY GEN
GM04306|ALSERES PHARMACEUTICALS
GM04307|UNIVERSITE DE LA REUNION
GM04308|HENNESSY RESEARCH
GM04309|SPIRUS MEDICAL
GM0431|SYBRON CORP
GM04347|WIPOWER
GM04310|SANUWAVE
GM04311|PIERCE ATWOOD
GM04312|FL DEPT OF HLTH BANKHEAD-COLEY CANCER RE
GM03351|CONVATEC
GM03352|US TRADE AND DEVELOPMENT AGCY
GM03353|SALIX PHARMACEUTICALS
GM03156|UNIV OF IOWA
GM03157|UNIV OF KANSAS
GM03158|UNIV OF KANSAS MEDICAL CTR
GM03159|UNIV OF KENTUCKY
GM0316|NEURODIMENSION
GM03971|FL BREAST CANCER FOU
GM03972|RUPPS SEED
GM03973|INTL ASSO AQUAT MARIN SCI LIBR INFO CNTR
GM0353|PHILIP MORRIS INC
GM03530|OAK HAMMOCK AT THE UNIVERSITY OF FLORIDA
GM03531|NATL DAIRY CNCL
GM03532|UNIVERSAL ENGINEERING SCIENCES INC.
GM03533|CORAUTUS GENETICS INC
GM03534|BIOPRODEX INC
GM0897|EPIX PHARMACEUTICALS
GM0898|GEMINI HLTH TECHNOLOGIES
GM0899|FERCO INC
GM0573|SOMERSET PHARMACEUTICALS
GM0574|INSECT BIOTECHNOLOGY
GM0575|PHILIPS MEDICAL SYSTEMS
GM0576|ARMASI INC
GM0577|GOLD STANDARD MULTIMEDIA
GM0578|HESKA CORPORATION
GM03626|FRENCH AMER CULTURAL EXCHANGE
GM03627|ISOTECHNIKA
GM03628|GALLAUDET UNIVERSITY
GM03629|THE GLAUCOMA FOU
GM0363|PURSELL INDUSTRIES
GM02992|FL DEPT OF MANAGEMENT SERVICES
GM02993|FL DEPT OF MILITARY AFFAIRS
GM02913|MCMASTER UNIV
GM02914|UNIV OF CALGARY
GM02915|SHOWA UNIV OF JAPAN
GM02916|UNIV OF EAST ANGLIA
GM02917|INSEAD
GM02918|AMER SCH OF CLASSICAL STUDIES
GM02919|UNIV OF CHILE
GM0292|MERCK AND COMPANY INC RES LAB
GM02920|BAUMAN MOSCOW STATE TECH UNIV
GM02921|KEELE UNIV
GM02922|UNIV OF ASMARA
GM02923|DALHOUSIE UNIV
GM02924|UNIV OF SIEGEN
GM02925|UNIVERSIDAD CATOLICA ANDRES BE
GM02926|MULTIPLE FOREIGN SPONSORS
GM02927|WATER MANAGEMENT DISTRICTS
GM03354|HOMELAND FOU
GM03355|FOU FOR PRESERVING FLORIDA'S FUTURE
GM0603|TECHNOLOGY PLAN & MGMT CORP
GM0604|ADVANCED BIOLOGICS
GM03009|FL DEPT OF HLTH ALACHUA CNTY HLTH DEPT
GM02776|NUGRO CORP
GM02777|PPL THERAPEUTICS
GM02778|HAUTES ETUDES COMMERCIALES
GM02779|BEAUFOUR IPSEN GROUP
GM0278|LYKES BROTHERS INC
GM02780|BEAUFOUR IPSEN PHARM
GM02781|HETTEMA
GM02782|TAIWAN SEMICONDUCTOR MANUFACT
GM02783|AVENTIS
GM02784|AVENTIS BEHRING
GM03116|STATE UNIV OF NEW YORK ALBANY
GM03117|SYRACUSE UNIVERSITY
GM03118|TEMPLE UNIVERSITY
GM09|ADVANCED CARDIOVASCULAR SYSTEM
GM090|BONNIE HEATH FARM
GM04136|AIRERX HEALTHCARE
GM04368|RIEGL USA
GM04137|CROP INSPECTION SERVICE
GM04138|SESTAR TECHNOLOGIES
GM04139|AGRI-STARTS
GM0355|PHYSICAL HLTH DEVICES INC
GM03550|NORTH CENTRAL SOYBEAN RESEARCH PROGRAM
GM03551|W.E. UPJOHN INST FOR EMP RES
GM03552|BIKE FLORIDA
GM03553|BITWAVE SEMICONDUCTOR INC
GM03554|CRYOCOR
GM03555|J.M. KAPLAN FUND
GM03556|N AMER SOC FOR PSY OF SPORT AND PHYS ACT
GM03557|CROHN'S & COLITIS FOU OF AMERICA
GM03928|RFE PHARMA
GM03929|HEALTHY START OF NORTH CENTRAL FLORIDA
GM0786|MAXIA PHARMACEUTICALS
GM0787|VERIDIAN INC
GM0788|SIEMENS US
GM0789|SIEMENS USA CORPORATE RESEARCH INC
GM079|BIONEBRASKA
GM0790|SIEMENS US WESTINGHOUSE POWER CO
GM04|A L LABORATORIES
GM040|AMOCO CORP
GM0400|SEARLE & COMPANY G D
GM04000|NAICS ASSOCIATION
GM04001|ELI & EDYTHE L BROAD FOU
GM04002|BROAD MEDICAL RESEARCH PROGRAM
GM02928|FL DEPT OF BANKING & FINANCE
GM02929|FL DEPT OF AG AND CONSUMER SER
GM03163|UNIV OF MARYLAND
GM03164|UNIV OF MASSACHUSETTS
GM03165|UNIV OF MIAMI
GM03166|UNIV OF MICHIGAN
GM03167|UNIV OF MINNESOTA
GM03168|UNIV OF MISSOURI
GM03169|UNIV OF MONTANA
GM0317|NIDEK TECHNOLOGIES
GM03170|UNIV OF NEBRASKA
GM03171|UNIV OF NEW HAMPSHIRE
GM03172|UNIV OF NEW MEXICO
GM03173|UNIV OF NEW ORLEANS
GM03174|UNIV OF NORTH CAROLINA
GM03175|UNIV OF NORTH CAROLINA CHARLOTTE
GM03176|UNIV OF NOTRE DAME
GM03177|UNIV OF NOTRE DAME GEM PROGRAM
GM03119|TEXAS A&M UNIV
GM0312|NATIVE PLANT INC
GM03120|TEXAS A&M UNIV ENGINEERING EXP STA
GM03121|TEXAS A&M UNIV AG EXP STATION
GM03122|TULANE UNIV
GM03649|FRENCH J D ALZHEIMER'S FOU
GM0365|ABB CEAG POWER SUPPLIES INC
GM03515|COMPOSITE TECHNOLOGY DEVELOPMENT INC
GM03516|GE HEALTHCARE
GM03517|BUCKEYE TECHNOLOGIES
GM03518|FLORIDA ENERGY OFFICE
GM03519|GLENVEIGH RESEARCH
GM0352|PHARMOS CORP
GM03655|XANTHUS LIFE SCIENCES INC.
GM03656|SPACE FLORIDA
GM03657|HOUSING PARTNERSHIP OF NE FLORIDA
GM03658|AMER ASSO FOR CANCER RESEARCH
GM0393|SCHERING PLOUGH CORP INTEG THERAPEUTICS
GM03930|ALTANA PHARMA
GM03931|MEDICAL DIAGNOSTIC LABORATORIES
GM03932|PROSTATE CANCER FOU
GM03933|H J FOU ADVANCEMENT OF MILITARY MED
GM03934|FARNAM COMPANIES
GM03935|PARKER B FRANCIS FELLOWSHIP FOU
GM03936|SENESCO TECHNOLOGIES
GM03921|CONST OF UNIV FOR THE ADV OF HYDRO SCI
GM03922|UNIVERSITY OF TEXAS MEDICAL BRANCH
GM03923|IDAHO WEED AWARENESS CAMPAIGN
GM03924|MERZ PHARMACEUTICALS GMBH
GM03925|DONALD DANFORTH PLANT SCIENCE CTR
GM03926|THORACIC SURGERY FOU FOR RESEARCH
GM03927|ELEKTA
GM044|APOLLO BIOPHARMACEUTICS INC
GM0440|TEXAS INSTRUMENTS INC
GM04003|REINHOLD
GM04004|BIOLINE RX
GM03535|BUCKEYE TECHNOLOGIES INC
GM03536|FED PUBLIC DEFENDERS OFC-TAMPA
GM03537|OHIO DEPT OF TRANSPORTATION
GM03538|STATE OF OHIO
GM03539|DURAMED RESEARCH INC
GM0354|PHILLIPS PETROLEUM COMPANY
GM03540|ST JOSEPH MERCY OAKLAND
GM03541|THE BRAIN TRUST
GM03542|CHILDRENS HEART FOU
GM03543|THE ROSALYNN CARTER INST FOR CAREGIVING
GM03544|CEPHEID
GM03178|UNIV OF OKLAHOMA
GM03179|UNIV OF PENNSYLVANIA
GM0318|NOR-AMER CHEMICAL COMPANY
GM03180|UNIV OF PITTSBURGH
GM03181|UNIV OF PUERTO RICO
GM03182|UNIV OF RHODE ISLAND
GM03183|UNIV OF ROCHESTER
GM03184|UNIV OF SOUTHERN MISSISSIPPI
GM03185|UNIV OF SOUTH CAROLINA
GM03186|UNIV OF SOUTHERN CALIFORNIA
GM03187|UNIV OF TENNESSEE
GM03188|UNIV OF TENNESSEE SE TRANSPORTATION CTR
GM03189|UNIV OF TEXAS
GM03129|UNIV OF CALIFORNIA
GM0313|NATURAL ENERGY
GM02970|FL DEPT OF TRANSPORTATION SAFETY OFFICE
GM02971|FL DEPT OF TRANSPORTATION RESEARCH CTR
GM02972|FL DEPT OF CORRECTIONS
GM03659|STRAUMANN MANUFACTURING INC
GM0366|RAND CORP
GM03660|BIONEURONICS CORP.
GM03661|ENGINEERING & HYDROSYSTEMS INC
GM03662|ASTELLAS PHARMA US INC
GM03957|INTER-AMERICAN DEVELOPMENT BANK
GM03529|CISCO SYSTEMS
GM03160|UNIV OF KENTUCKY SOU REG IPM
GM03161|UNIV OF LOUISVILLE
GM03162|UNIV OF MAINE
GM04193|BAY CNTY
GM04194|CARDIOMEMS INC.
GM061|BAXTER HEALTHCARE CORP
GM0610|EIC LABORATORIES INC
GM0611|GREEN-RELEAF CORPORATION
GM0612|NIIIP CONSORTIUM
GM0441|THERADEX
GM0442|THERATECH INC
GM03697|CRITICAL ECOSYSTEM PARTNERSHIP FUND
GM03698|UNITED NATIONS UNIV CENTRE
GM03699|INFORMATION AND COMMUNICATIONS UNIV
GM037|AMER RESEARCH CORP OF VIRGINIA
GM0370|REGENT HOSPITAL PRODUCTS
GM03997|CELLADON CORPORATION
GM03998|LIFELINE TECHNOLOGIES
GM03999|PROLACTA BIOSCIENCE
