harvested_by|sponsorid|name|funder|date_harvested|uri|remove
VIVO Pump 0.8.0|GM02552|Multiple Sponsors State of Florida|1|2015-10-15|http://vivo.ufl.edu/individual/n119830|
VIVO Pump 0.8.0|GM02553|Multiple Sponsors Internal|1|2015-10-15|http://vivo.ufl.edu/individual/n9442949370|
VIVO Pump 0.8.0|GM02554|Multiple Subcontracts|1|2015-10-15|http://vivo.ufl.edu/individual/n119830|
VIVO Pump 0.8.0|GM02555|City of Archer|1|2015-10-15|http://vivo.ufl.edu/individual/n441326986|
VIVO Pump 0.8.0|GM02535|US National Security Agency|1|2015-10-15|http://vivo.ufl.edu/individual/n1909073366|
VIVO Pump 0.8.0|GM02536|US Marine Corps|1|2015-10-15|http://vivo.ufl.edu/individual/n346827|
VIVO Pump 0.8.0|GM02537|US Fed Communications Com|1|2015-10-15|http://vivo.ufl.edu/individual/n249616693|
VIVO Pump 0.8.0|GM02477|US Dept of Education Fnd for Improv Postsec Ed|1|2015-10-15|http://vivo.ufl.edu/individual/n979167569|
VIVO Pump 0.8.0|GM02261|Jones Ecological Research Center|1|2015-10-15|http://vivo.ufl.edu/individual/n1962450179|
VIVO Pump 0.8.0|GM02262|United Mitochondrial Disease Foundation|1|2015-10-15|http://vivo.ufl.edu/individual/n945585078|
VIVO Pump 0.8.0|GM02163|Al Peanut Producers Association|1|2015-10-15|http://vivo.ufl.edu/individual/n6332238850|
VIVO Pump 0.8.0|GM02164|Dauphin Island Sea Laboratory|1|2015-10-15|http://vivo.ufl.edu/individual/n119366279|
VIVO Pump 0.8.0|GM02165|National Humanities Center|1|2015-10-15|http://vivo.ufl.edu/individual/n1640023634|
VIVO Pump 0.8.0|GM02476|US Dept of Education|1|2015-10-15|http://vivo.ufl.edu/individual/n126889|
VIVO Pump 0.8.0|GM02751|Knoll Ag|1|2015-10-15|http://vivo.ufl.edu/individual/n900500886|
VIVO Pump 0.8.0|GM02752|Hoechst Roussel Vet Gmbh|1|2015-10-15|http://vivo.ufl.edu/individual/n79010|
VIVO Pump 0.8.0|GM02753|Ml Laboratories Plc|1|2015-10-15|http://vivo.ufl.edu/individual/n7962407903|
VIVO Pump 0.8.0|GM02754|Nippon Soda Company|1|2015-10-15|http://vivo.ufl.edu/individual/n1790962318|
VIVO Pump 0.8.0|GM02594|Alachua Cnty Housing|1|2015-10-15|http://vivo.ufl.edu/individual/n940214238|
VIVO Pump 0.8.0|GM02595|Alachua Cnty School Board|1|2015-10-15|http://vivo.ufl.edu/individual/n59147|
VIVO Pump 0.8.0|GM02596|Alachua Cnty Sheriff's Office|1|2015-10-15|http://vivo.ufl.edu/individual/n1973747562|
VIVO Pump 0.8.0|GM02597|Alachua Cnty Tourism|1|2015-10-15|http://vivo.ufl.edu/individual/n803141899|
VIVO Pump 0.8.0|GM02598|Alachua Cnty Waste Management|1|2015-10-15|http://vivo.ufl.edu/individual/n763488844|
VIVO Pump 0.8.0|GM02599|Bradford Cnty|1|2015-10-15|http://vivo.ufl.edu/individual/n162317906|
VIVO Pump 0.8.0|GM026|Lederle Lab Am Cyanamid Company|1|2015-10-15|http://vivo.ufl.edu/individual/n676747236|
VIVO Pump 0.8.0|GM0260|Kamm Associates Inc a R|1|2015-10-15|http://vivo.ufl.edu/individual/n6572356108|
VIVO Pump 0.8.0|GM02478|US Dept of Education Fulbright-Hays|1|2015-10-15|http://vivo.ufl.edu/individual/n1911555365|
VIVO Pump 0.8.0|GM02317|Association of State and Territor Health|1|2015-10-15|http://vivo.ufl.edu/individual/n1050735857|
VIVO Pump 0.8.0|GM02318|Pest Management Foundation|1|2015-10-15|http://vivo.ufl.edu/individual/n4071488825|
VIVO Pump 0.8.0|GM02319|American College Personnel Association|1|2015-10-15|http://vivo.ufl.edu/individual/n4700866515|
VIVO Pump 0.8.0|GM0232|Hydro Agri North America|1|2015-10-15|http://vivo.ufl.edu/individual/n4271948686|
VIVO Pump 0.8.0|GM02320|American Society of Landscape Architects|1|2015-10-15|http://vivo.ufl.edu/individual/n2815732755|
VIVO Pump 0.8.0|GM02321|Spie-International Society for Optic Engineers|1|2015-10-15|http://vivo.ufl.edu/individual/n5992640223|
VIVO Pump 0.8.0|GM02322|National Pest Management Association Pest Management Foundation|1|2015-10-15|http://vivo.ufl.edu/individual/n4685269210|
VIVO Pump 0.8.0|GM02323|Childrens Hosp Oakland Research Center|1|2015-10-15|http://vivo.ufl.edu/individual/n632992180|
VIVO Pump 0.8.0|GM02324|American Psychological Foundation|1|2015-10-15|http://vivo.ufl.edu/individual/n1004182951|
VIVO Pump 0.8.0|GM02325|Childrens Oncology Group|1|2015-10-15|http://vivo.ufl.edu/individual/n1175109220|
VIVO Pump 0.8.0|GM02326|Broad Ruth K Biomed Research Foundation|1|2015-10-15|http://vivo.ufl.edu/individual/n931507446|
VIVO Pump 0.8.0|GM02327|Cntr for Civic Education|1|2015-10-15|http://vivo.ufl.edu/individual/n973718223|
VIVO Pump 0.8.0|GM02490|US Army Med Research and Material Com|1|2015-10-15|http://vivo.ufl.edu/individual/n1947848958|
VIVO Pump 0.8.0|GM02491|US Navy|1|2015-10-15|http://vivo.ufl.edu/individual/n182924|
VIVO Pump 0.8.0|GM02430|US National Endow for the Arts|1|2015-10-15|http://vivo.ufl.edu/individual/n71518806|
VIVO Pump 0.8.0|GM02431|US National Endow for the Humanities|1|2015-10-15|http://vivo.ufl.edu/individual/n1627983853|
VIVO Pump 0.8.0|GM02432|National Science Foundation|1|2015-10-15|http://vivo.ufl.edu/individual/n28779|
VIVO Pump 0.8.0|GM02433|National Science Foundation Pres Fac Fellows|1|2015-10-15|http://vivo.ufl.edu/individual/n2173938902|
VIVO Pump 0.8.0|GM02434|US Dept of Veterans Affairs|1|2015-10-15|http://vivo.ufl.edu/individual/n177875961|
VIVO Pump 0.8.0|GM02435|US Dept of Vet Aff Gainesville Med Center|1|2015-10-15|http://vivo.ufl.edu/individual/n99220|
VIVO Pump 0.8.0|GM02436|US Dept of Vet Aff Nashville Med Center|1|2015-10-15|http://vivo.ufl.edu/individual/n5593253219|
VIVO Pump 0.8.0|GM02495|US Navy Space Naval War Sys Center|1|2015-10-15|http://vivo.ufl.edu/individual/n1876673009|
VIVO Pump 0.8.0|GM02496|US Air Force|1|2015-10-15|http://vivo.ufl.edu/individual/n54779|
VIVO Pump 0.8.0|GM02497|US Air Force Afosr|1|2015-10-15|http://vivo.ufl.edu/individual/n1280903611|
VIVO Pump 0.8.0|GM02498|US Air Force Eglin Afb|1|2015-10-15|http://vivo.ufl.edu/individual/n1352074454|
VIVO Pump 0.8.0|GM02499|US Air Force Rome Air Development Center|1|2015-10-15|http://vivo.ufl.edu/individual/n970185784|
VIVO Pump 0.8.0|GM025|American Cyanamid Company|1|2015-10-15|http://vivo.ufl.edu/individual/n9778592025|
VIVO Pump 0.8.0|GM0250|J & D Scientific|1|2015-10-15|http://vivo.ufl.edu/individual/n3462964024|
VIVO Pump 0.8.0|GM02500|US Air Force Tyndall Afb|1|2015-10-15|http://vivo.ufl.edu/individual/n1428680296|
VIVO Pump 0.8.0|GM02501|US Air Force Wright Laboratories|1|2015-10-15|http://vivo.ufl.edu/individual/n4209516851|
VIVO Pump 0.8.0|GM02502|US Air Force Rome Laboratories|1|2015-10-15|http://vivo.ufl.edu/individual/n3991116324|
VIVO Pump 0.8.0|GM02503|UF Air Force Phillips Laboratory|1|2015-10-15|http://vivo.ufl.edu/individual/n9477740618|
VIVO Pump 0.8.0|GM02504|US Air Force Research Laboratory|1|2015-10-15|http://vivo.ufl.edu/individual/n1563746710|
VIVO Pump 0.8.0|GM02505|US Air Force Special Ops Command|1|2015-10-15|http://vivo.ufl.edu/individual/n3057891518|
VIVO Pump 0.8.0|GM02506|US Air Force Air Armament Center|1|2015-10-15|http://vivo.ufl.edu/individual/n849208726|
VIVO Pump 0.8.0|GM02507|US Dept Housing and Urban Development|1|2015-10-15|http://vivo.ufl.edu/individual/n980718769|
VIVO Pump 0.8.0|GM02508|Ctrs for Disease Control & Prevention|1|2015-10-15|http://vivo.ufl.edu/individual/n6188267724|
VIVO Pump 0.8.0|GM02509|Ctrs for Dis Cntrl Institute Occup Sfty Health|1|2015-10-15|http://vivo.ufl.edu/individual/n756387595|
VIVO Pump 0.8.0|GM0251|Jaeb Center for Health Research|1|2015-10-15|http://vivo.ufl.edu/individual/n762659692|
VIVO Pump 0.8.0|GM02510|Ctrs for Disease Cntrl Center for Env Health|1|2015-10-15|http://vivo.ufl.edu/individual/n2789912639|
VIVO Pump 0.8.0|GM02511|Institute of Museum and Library Serv|1|2015-10-15|http://vivo.ufl.edu/individual/n225630190|
VIVO Pump 0.8.0|GM02512|US Agcy International Development|1|2015-10-15|http://vivo.ufl.edu/individual/n1690480099|
VIVO Pump 0.8.0|GM02513|US Agcy International Development International Development|1|2015-10-15|http://vivo.ufl.edu/individual/n1690480099|
VIVO Pump 0.8.0|GM02514|US Dept of Justice|1|2015-10-15|http://vivo.ufl.edu/individual/n1719588500|
VIVO Pump 0.8.0|GM02515|US Dept of Justice Civil Rights Division|1|2015-10-15|http://vivo.ufl.edu/individual/n3599165495|
VIVO Pump 0.8.0|GM02516|US Dept of Justice National Institute of Justice|1|2015-10-15|http://vivo.ufl.edu/individual/n430131385|
VIVO Pump 0.8.0|GM02517|US Dept of Labor|1|2015-10-15|http://vivo.ufl.edu/individual/n153442|
VIVO Pump 0.8.0|GM02518|US National Archives Records Admn|1|2015-10-15|http://vivo.ufl.edu/individual/n2151979163|
VIVO Pump 0.8.0|GM02382|US Dept of Commerce|1|2015-10-15|http://vivo.ufl.edu/individual/n28188|
VIVO Pump 0.8.0|GM02383|US Dept of Commerce Census Bur|1|2015-10-15|http://vivo.ufl.edu/individual/n733985938|
VIVO Pump 0.8.0|GM02245|Florida Association of Homebuilders|1|2015-10-15|http://vivo.ufl.edu/individual/n3059933229|
VIVO Pump 0.8.0|GM02246|Starbucks Foundation|1|2015-10-15|http://vivo.ufl.edu/individual/n6714758318|
VIVO Pump 0.8.0|GM02247|World Golf Foundation First Tee|1|2015-10-15|http://vivo.ufl.edu/individual/n9472568326|
VIVO Pump 0.8.0|GM02248|Frick Foundation Helen Clay|1|2015-10-15|http://vivo.ufl.edu/individual/n1935282883|
VIVO Pump 0.8.0|GM02249|Marchionne Foundation Anthony|1|2015-10-15|http://vivo.ufl.edu/individual/n9390447106|
VIVO Pump 0.8.0|GM0225|Hoechst-Roussel Pharmaceutical|1|2015-10-15|http://vivo.ufl.edu/individual/n3041636773|
VIVO Pump 0.8.0|GM02250|International Solar Energy Society|1|2015-10-15|http://vivo.ufl.edu/individual/n1067900975|
VIVO Pump 0.8.0|GM02251|Florida Center for Nursing|1|2015-10-15|http://vivo.ufl.edu/individual/n6061190377|
VIVO Pump 0.8.0|GM02252|Heumann Fund Spinal Cord Research|1|2015-10-15|http://vivo.ufl.edu/individual/n2134435169|
VIVO Pump 0.8.0|GM02253|Nor California Institute for Research and Education|1|2015-10-15|http://vivo.ufl.edu/individual/n2337598210|
VIVO Pump 0.8.0|GM02254|Urban Institute|1|2015-10-15|http://vivo.ufl.edu/individual/n192199514|
VIVO Pump 0.8.0|GM02255|Florida's Office of Early Learning|1|2015-10-15|http://vivo.ufl.edu/individual/n1160215741|
VIVO Pump 0.8.0|GM02256|Consumer Action|1|2015-10-15|http://vivo.ufl.edu/individual/n8167130146|
VIVO Pump 0.8.0|GM02257|National Marrow Donor Program|1|2015-10-15|http://vivo.ufl.edu/individual/n455868715|
VIVO Pump 0.8.0|GM02258|Petsmart Charities|1|2015-10-15|http://vivo.ufl.edu/individual/n298702484|
VIVO Pump 0.8.0|GM02259|Ambulatory Pediatric Association|1|2015-10-15|http://vivo.ufl.edu/individual/n823605727|
VIVO Pump 0.8.0|GM0226|Hoffmann La Roche Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n993506718|
VIVO Pump 0.8.0|GM02260|Hospital for Joint Diseases|1|2015-10-15|http://vivo.ufl.edu/individual/n467098273|
VIVO Pump 0.8.0|GM02629|Levy Cnty|1|2015-10-15|http://vivo.ufl.edu/individual/n9821406810|
VIVO Pump 0.8.0|GM0263|Kimberly-Clark Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n19460|
VIVO Pump 0.8.0|GM02630|Manatee Cnty|1|2015-10-15|http://vivo.ufl.edu/individual/n1641477872|
VIVO Pump 0.8.0|GM02631|Martin Cnty|1|2015-10-15|http://vivo.ufl.edu/individual/n410895186|
VIVO Pump 0.8.0|GM02632|Monroe Cnty|1|2015-10-15|http://vivo.ufl.edu/individual/n715337043|
VIVO Pump 0.8.0|GM02633|Nassau Cnty|1|2015-10-15|http://vivo.ufl.edu/individual/n1623755435|
VIVO Pump 0.8.0|GM02471|US Health Resources and Serv Admn Mic Wic|1|2015-10-15|http://vivo.ufl.edu/individual/n1489416227|
VIVO Pump 0.8.0|GM02472|US Health Resources & Serv Adm Div of Med|1|2015-10-15|http://vivo.ufl.edu/individual/n1027339636|
VIVO Pump 0.8.0|GM02473|US Health Resources and Serv Hrs Nursing|1|2015-10-15|http://vivo.ufl.edu/individual/n998423219|
VIVO Pump 0.8.0|GM02474|US Health Resources and Serv Admn HIV/Aids|1|2015-10-15|http://vivo.ufl.edu/individual/n435256229|
VIVO Pump 0.8.0|GM02475|Social Security Administration|1|2015-10-15|http://vivo.ufl.edu/individual/n120534|
VIVO Pump 0.8.0|GM02560|City of Gainesville Regional Util|1|2015-10-15|http://vivo.ufl.edu/individual/n1984308898|
VIVO Pump 0.8.0|GM02538|US Dept of Homeland Security|1|2015-10-15|http://vivo.ufl.edu/individual/n994323182|
VIVO Pump 0.8.0|GM02539|Multiple Federal Agencies|1|2015-10-15|http://vivo.ufl.edu/individual/n119830|
VIVO Pump 0.8.0|GM0254|Ortho-Mcneil Pharmaceutical|1|2015-10-15|http://vivo.ufl.edu/individual/n605715966|
VIVO Pump 0.8.0|GM02540|Serdp-Strategic Env R and D Programmer|1|2015-10-15|http://vivo.ufl.edu/individual/n2401366264|
VIVO Pump 0.8.0|GM02541|UF Research Foundation|1|2015-10-15|http://vivo.ufl.edu/individual/n119830|
VIVO Pump 0.8.0|GM02542|UF Research Foundation Salary Expense Transfers|1|2015-10-15|http://vivo.ufl.edu/individual/n119830|
VIVO Pump 0.8.0|GM02543|UF Research Foundation Gatorade Allocation|1|2015-10-15|http://vivo.ufl.edu/individual/n793985692|
VIVO Pump 0.8.0|GM02544|Multiple Foundations|1|2015-10-15|http://vivo.ufl.edu/individual/n119830|
VIVO Pump 0.8.0|GM02545|Miscellaneous Donors|1|2015-10-15|http://vivo.ufl.edu/individual/n119830|
VIVO Pump 0.8.0|GM02546|Miscellaneous Donors Unrestricted|1|2015-10-15|http://vivo.ufl.edu/individual/n119830|
VIVO Pump 0.8.0|GM02547|Miscellaneous Donors Residual Funds|1|2015-10-15|http://vivo.ufl.edu/individual/n119830|
VIVO Pump 0.8.0|GM02548|Miscellaneous Donors Matching Funds|1|2015-10-15|http://vivo.ufl.edu/individual/n119830|
VIVO Pump 0.8.0|GM02549|Miscellaneous Donors Industry Funds|1|2015-10-15|http://vivo.ufl.edu/individual/n119830|
VIVO Pump 0.8.0|GM02588|City of Cedar Key|1|2015-10-15|http://vivo.ufl.edu/individual/n1203572705|
VIVO Pump 0.8.0|GM02589|City of Islamorada|1|2015-10-15|http://vivo.ufl.edu/individual/n1589468333|
VIVO Pump 0.8.0|GM0259|Johnson Controls Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n461399672|
VIVO Pump 0.8.0|GM02590|City of Mulberry|1|2015-10-15|http://vivo.ufl.edu/individual/n1966404754|
VIVO Pump 0.8.0|GM02591|Alachua Cnty|1|2015-10-15|http://vivo.ufl.edu/individual/n1924004184|
VIVO Pump 0.8.0|GM02592|Alachua Cnty Board of Cnty Commissioner|1|2015-10-15|http://vivo.ufl.edu/individual/n192188741|
VIVO Pump 0.8.0|GM02593|Alachua Cnty Health Dept|1|2015-10-15|http://vivo.ufl.edu/individual/n2834646209|
VIVO Pump 0.8.0|GM02532|US Dept of Health and Human Service|1|2015-10-15|http://vivo.ufl.edu/individual/n1555501331|
VIVO Pump 0.8.0|GM02533|Inter-American Foundation|1|2015-10-15|http://vivo.ufl.edu/individual/n7108441706|
VIVO Pump 0.8.0|GM02534|Arpa|1|2015-10-15|http://vivo.ufl.edu/individual/n7678147088|
VIVO Pump 0.8.0|GM02600|Brevard Cnty|1|2015-10-15|http://vivo.ufl.edu/individual/n359706835|
VIVO Pump 0.8.0|GM02601|Broward Cnty|1|2015-10-15|http://vivo.ufl.edu/individual/n585008790|
VIVO Pump 0.8.0|GM02602|Charlotte Cnty|1|2015-10-15|http://vivo.ufl.edu/individual/n5160752973|
VIVO Pump 0.8.0|GM02603|Citrus Cnty|1|2015-10-15|http://vivo.ufl.edu/individual/n147860520|
VIVO Pump 0.8.0|GM02604|Collier Cnty|1|2015-10-15|http://vivo.ufl.edu/individual/n80787249|
VIVO Pump 0.8.0|GM02605|Columbia Cnty|1|2015-10-15|http://vivo.ufl.edu/individual/n1611979109|
VIVO Pump 0.8.0|GM02606|Columbia Cnty School District|1|2015-10-15|http://vivo.ufl.edu/individual/n633914441|
VIVO Pump 0.8.0|GM02607|Miami-Dade Cnty|1|2015-10-15|http://vivo.ufl.edu/individual/n1966813168|
VIVO Pump 0.8.0|GM02608|Miami Dade Cnty Soil Water Cons|1|2015-10-15|http://vivo.ufl.edu/individual/n753223307|
VIVO Pump 0.8.0|GM02609|Duval Cnty|1|2015-10-15|http://vivo.ufl.edu/individual/n1338291158|
VIVO Pump 0.8.0|GM0261|Kbn Engineering & Applied Sci|1|2015-10-15|http://vivo.ufl.edu/individual/n838768510|
VIVO Pump 0.8.0|GM02610|Flagler Cnty School Board|1|2015-10-15|http://vivo.ufl.edu/individual/n258397820|
VIVO Pump 0.8.0|GM02611|Gadsden Cnty|1|2015-10-15|http://vivo.ufl.edu/individual/n5674040117|
VIVO Pump 0.8.0|GM02612|Gadsden Cnty Tomato Growers Association|1|2015-10-15|http://vivo.ufl.edu/individual/n7673296870|
VIVO Pump 0.8.0|GM02613|Gilchrist Cnty|1|2015-10-15|http://vivo.ufl.edu/individual/n1324157215|
VIVO Pump 0.8.0|GM02614|Gilchrist Cnty School Board|1|2015-10-15|http://vivo.ufl.edu/individual/n130883|
VIVO Pump 0.8.0|GM02615|Hamilton Cnty|1|2015-10-15|http://vivo.ufl.edu/individual/n6404289824|
VIVO Pump 0.8.0|GM02616|Hernando Cnty|1|2015-10-15|http://vivo.ufl.edu/individual/n5473684421|
VIVO Pump 0.8.0|GM02617|Hernando Cnty Public Works|1|2015-10-15|http://vivo.ufl.edu/individual/n9243427666|
VIVO Pump 0.8.0|GM02618|Highlands Cnty|1|2015-10-15|http://vivo.ufl.edu/individual/n1531107248|
VIVO Pump 0.8.0|GM02673|Jupiter Inlet District|1|2015-10-15|http://vivo.ufl.edu/individual/n702830787|
VIVO Pump 0.8.0|GM02674|NE Florida Education Consortium|1|2015-10-15|http://vivo.ufl.edu/individual/n6757511248|
VIVO Pump 0.8.0|GM02675|Sarasota Bay Nat Estuary Pgm|1|2015-10-15|http://vivo.ufl.edu/individual/n230417338|
VIVO Pump 0.8.0|GM02676|West Coast Inland Navig Distinguished|1|2015-10-15|http://vivo.ufl.edu/individual/n447285949|
VIVO Pump 0.8.0|GM02677|Tampa Bay Water (Authority)|1|2015-10-15|http://vivo.ufl.edu/individual/n723364892|
VIVO Pump 0.8.0|GM02678|Miccosukee Tribe of Indians Florida|1|2015-10-15|http://vivo.ufl.edu/individual/n993338567|
VIVO Pump 0.8.0|GM02679|Florida Inland Navigation District|1|2015-10-15|http://vivo.ufl.edu/individual/n8315181405|
VIVO Pump 0.8.0|GM0268|Krumm & Company Mark|1|2015-10-15|http://vivo.ufl.edu/individual/n50442749|
VIVO Pump 0.8.0|GM02680|Charlotte Harbor National Estuary|1|2015-10-15|http://vivo.ufl.edu/individual/n1418189600|
VIVO Pump 0.8.0|GM02681|Southern States Energy Board|1|2015-10-15|http://vivo.ufl.edu/individual/n9191359536|
VIVO Pump 0.8.0|GM02682|City of Montgomery Al|1|2015-10-15|http://vivo.ufl.edu/individual/n7528570100|
VIVO Pump 0.8.0|GM02683|City of Pittsburgh Pa|1|2015-10-15|http://vivo.ufl.edu/individual/n924968186|
VIVO Pump 0.8.0|GM02684|State of California|1|2015-10-15|http://vivo.ufl.edu/individual/n2018753633|
VIVO Pump 0.8.0|GM02685|State of Ca Citrus Research Board|1|2015-10-15|http://vivo.ufl.edu/individual/n28104015|
VIVO Pump 0.8.0|GM02686|State of Ca Dept of Food & Ag|1|2015-10-15|http://vivo.ufl.edu/individual/n227648125|
VIVO Pump 0.8.0|GM02687|State of Ca Water Resources Control Bd|1|2015-10-15|http://vivo.ufl.edu/individual/n2090483909|
VIVO Pump 0.8.0|GM02688|State of Georgia|1|2015-10-15|http://vivo.ufl.edu/individual/n388030408|
VIVO Pump 0.8.0|GM02689|State of Georgia Dept of Natural Research|1|2015-10-15|http://vivo.ufl.edu/individual/n1907173282|
VIVO Pump 0.8.0|GM0269|Lambda Technologies|1|2015-10-15|http://vivo.ufl.edu/individual/n493379734|
VIVO Pump 0.8.0|GM02556|City of Daytona Beach|1|2015-10-15|http://vivo.ufl.edu/individual/n6281431216|
VIVO Pump 0.8.0|GM02557|City of Eustis|1|2015-10-15|http://vivo.ufl.edu/individual/n1415873598|
VIVO Pump 0.8.0|GM02558|City of Gainesville|1|2015-10-15|http://vivo.ufl.edu/individual/n757725064|
VIVO Pump 0.8.0|GM02559|City of Gainesville Pub Works|1|2015-10-15|http://vivo.ufl.edu/individual/n2082561258|
VIVO Pump 0.8.0|GM0256|Johnson Johnson Depuy Orthopaedics Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n1911030276|
VIVO Pump 0.8.0|GM02479|US Dept of Education Special Ed and Rehab Serv|1|2015-10-15|http://vivo.ufl.edu/individual/n860349424|
VIVO Pump 0.8.0|GM0248|Ivax Corporation|1|2015-10-15|http://vivo.ufl.edu/individual/n1184255372|
VIVO Pump 0.8.0|GM02480|General Services Admn|1|2015-10-15|http://vivo.ufl.edu/individual/n7360857286|
VIVO Pump 0.8.0|GM02481|US Army|1|2015-10-15|http://vivo.ufl.edu/individual/n29763|
VIVO Pump 0.8.0|GM02482|US Army Research Office|1|2015-10-15|http://vivo.ufl.edu/individual/n1223058594|
VIVO Pump 0.8.0|GM02483|US Army Corps of Engineers|1|2015-10-15|http://vivo.ufl.edu/individual/n232040|
VIVO Pump 0.8.0|GM02484|US Army Research Laboratory|1|2015-10-15|http://vivo.ufl.edu/individual/n32071966|
VIVO Pump 0.8.0|GM02485|US Army Med Research Acquisition|1|2015-10-15|http://vivo.ufl.edu/individual/n1715643205|
VIVO Pump 0.8.0|GM02486|US Army Space and Missile Command|1|2015-10-15|http://vivo.ufl.edu/individual/n933115698|
VIVO Pump 0.8.0|GM02487|US Army Humphreys Engineer Center|1|2015-10-15|http://vivo.ufl.edu/individual/n164130356|
VIVO Pump 0.8.0|GM02488|US Army Material Command Acq Center|1|2015-10-15|http://vivo.ufl.edu/individual/n900349027|
VIVO Pump 0.8.0|GM02489|US Army Cecom Acquisition Center|1|2015-10-15|http://vivo.ufl.edu/individual/n555702296|
VIVO Pump 0.8.0|GM0249|Ixion Biotechnology Inc|1|2015-10-15|http://vivo.ufl.edu/individual/n1803383262|
VIVO Pump 0.8.0|GM0255|Johnson and Johnson|1|2015-10-15|http://vivo.ufl.edu/individual/n1056726741|
VIVO Pump 0.8.0|GM02550|Miscellaneous Donors Program Income|1|2015-10-15|http://vivo.ufl.edu/individual/n119830|
VIVO Pump 0.8.0|GM02551|Multiple Sponsors|1|2015-10-15|http://vivo.ufl.edu/individual/n119830|
VIVO Pump 0.8.0|GM02457|National Institute of Health Niehs|1|2015-10-15|http://vivo.ufl.edu/individual/n2465553543|
VIVO Pump 0.8.0|GM02458|National Institute of Health Nigms|1|2015-10-15|http://vivo.ufl.edu/individual/n2041474130|
